206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||03|Consolidated Sinking Fund - Service charge|241|Interest Payments|2049-01-305-0-03|Interest Payments|C|Data|Object-Head||10.00|10.00|10.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||03|Consolidated Sinking Fund - Service charge|||2049-01-305-0-03|HOA Total :|C|Total|Detailed-Head|3.93|10.00|10.00|10.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||04|GST on Floatation Charges of New Loans|||2049-01-305-0-04|GST on Floatation Charges of New Loans|C|Header|Detailed-Head||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||04|GST on Floatation Charges of New Loans|240|Repayment of Borrowings|2049-01-305-0-04|Repayment of Borrowings|C|Data|Object-Head|215.34||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||04|GST on Floatation Charges of New Loans|241|Interest Payments|2049-01-305-0-04|Interest Payments|C|Data|Object-Head||234.00|234.00|246.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||04|GST on Floatation Charges of New Loans|||2049-01-305-0-04|HOA Total :|C|Total|Detailed-Head|215.34|234.00|234.00|246.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||05|GST Charges on Management Commission of Loans|||2049-01-305-0-05|GST Charges on Management Commission of Loans|C|Header|Detailed-Head||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||05|GST Charges on Management Commission of Loans|240|Repayment of Borrowings|2049-01-305-0-05|Repayment of Borrowings|C|Data|Object-Head|1434.75||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||05|GST Charges on Management Commission of Loans|241|Interest Payments|2049-01-305-0-05|Interest Payments|C|Data|Object-Head||1797.00|1797.00|2071.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||05|GST Charges on Management Commission of Loans|||2049-01-305-0-05|HOA Total :|C|Total|Detailed-Head|1434.75|1797.00|1797.00|2071.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||06|GST Charges on Consolidated Sinking Fund|||2049-01-305-0-06|GST Charges on Consolidated Sinking Fund|C|Header|Detailed-Head||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||06|GST Charges on Consolidated Sinking Fund|240|Repayment of Borrowings|2049-01-305-0-06|Repayment of Borrowings|C|Data|Object-Head|0.71||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||06|GST Charges on Consolidated Sinking Fund|241|Interest Payments|2049-01-305-0-06|Interest Payments|C|Data|Object-Head||3.00|3.00|3.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||06|GST Charges on Consolidated Sinking Fund|||2049-01-305-0-06|HOA Total :|C|Total|Detailed-Head|0.71|3.00|3.00|3.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||07|Guarantee Redemption Fund Service Charge|||2049-01-305-0-07|Guarantee Redemption Fund Service Charge|C|Header|Detailed-Head||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||07|Guarantee Redemption Fund Service Charge|240|Repayment of Borrowings|2049-01-305-0-07|Repayment of Borrowings|C|Data|Object-Head|0.26||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||07|Guarantee Redemption Fund Service Charge|241|Interest Payments|2049-01-305-0-07|Interest Payments|C|Data|Object-Head||2.00|2.00|1.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||07|Guarantee Redemption Fund Service Charge|||2049-01-305-0-07|HOA Total :|C|Total|Detailed-Head|0.26|2.00|2.00|1.00
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||08|GST Charges on Guarantee Redemption Fund Service Charge|||2049-01-305-0-08|GST Charges on Guarantee Redemption Fund Service Charge|C|Header|Detailed-Head||||
206|01|29|2049|Interest Payments|01|Interest on Internal Debt|305|Management of Debt|0||08|GST Charges on Guarantee Redemption Fund Service Charge|240|Repayment of Borrowings|2049-01-305-0-08|Repayment of Borrowings|C|Data|Object-Head|0.04||||
