84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|014|Other Allowance|2056-00-101-0-01|Other Allowance||Data|Object-Head|2258.64|2875.00|2875.00|2900.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|015|Subsidiary Expenses|2056-00-101-0-01|Subsidiary Expenses||Data|Object-Head|339.88|555.36|555.36|555.36
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|020|Medical Allowance|2056-00-101-0-01|Medical Allowance||Data|Object-Head|126.69|||
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|021|Reimbursement of Medical Expenses|2056-00-101-0-01|Reimbursement of Medical Expenses||Data|Object-Head|220.93|217.00|217.00|213.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|034|Contract/Outsource|2056-00-101-0-01|Contract/Outsource||Data|Object-Head|26.83|19.19|19.19|187.97
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|041|Travel Expenses|2056-00-101-0-01|Travel Expenses||Data|Object-Head|64.49|20.00|20.00|25.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|050|Office Expenses|2056-00-101-0-01|Office Expenses||Data|Object-Head||16.00|16.00|500.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|051|General Expenses|2056-00-101-0-01|General Expenses||Data|Object-Head|1317.59|1000.00|1000.00|500.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|052|Telephone Charges|2056-00-101-0-01|Telephone Charges||Data|Object-Head|24.58|||
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|071|Building Expenses|2056-00-101-0-01|Building Expenses||Data|Object-Head|1157.52|1400.00|1400.00|1400.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|103|Grants-in-Aid -General|2056-00-101-0-01|Grants-in-Aid -General||Data|Object-Head|9.00|9.00|9.00|10.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|180|Machinery and Equipments|2056-00-101-0-01|Machinery and Equipments||Data|Object-Head|499.98|||
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|195|Transport Expenses|2056-00-101-0-01|Transport Expenses||Data|Object-Head|91.94|271.00|271.00|244.75
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|200|Maintenance Expenditure|2056-00-101-0-01|Maintenance Expenditure||Data|Object-Head|1058.98|1000.00|1000.00|1000.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|234|Diet Expenses|2056-00-101-0-01|Diet Expenses||Data|Object-Head|4810.00|4500.00|4500.00|4500.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||01|Prisons and Correctional Services|||||HOA Total :||Total|Detailed-Head|31830.11|35559.55|35559.55|36793.08
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||06|Compensation on unnatural death of prisoners in State Prisons||||2056-00-101-0-06|Compensation on unnatural death of prisoners in State Prisons||Header|Detailed-Head||||
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||06|Compensation on unnatural death of prisoners in State Prisons|100|Financial Assistance/Relief|2056-00-101-0-06|Financial Assistance/Relief||Data|Object-Head|74.73|100.00|100.00|300.00
84|01|05|2056|Jails|00||101|Prisons and Correctional Services|0||06|Compensation on unnatural death of prisoners in State Prisons|||||HOA Total :||Total|Detailed-Head|74.73|100.00|100.00|300.00
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)||||2056-00-102-0-01|Jail Manufacturing Unit (Establishment and Administration)||Header|Detailed-Head||||
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|002|Basic Pay|2056-00-102-0-01|Basic Pay||Data|Object-Head||164.00|164.00|170.00
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|003|Basic Pay-Staff|2056-00-102-0-01|Basic Pay-Staff||Data|Object-Head|142.24|||
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|004|Interim Relief|2056-00-102-0-01|Interim Relief||Data|Object-Head|7.63|||
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|011|Dearness Allowance|2056-00-102-0-01|Dearness Allowance||Data|Object-Head|30.39|37.00|37.00|43.00
84|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|014|Other Allowance|2056-00-102-0-01|Other Allowance||Data|Object-Head|18.02|23.00|23.00|23.00
