61|01|04|2235|Social Security and Welfare|60||||||||||2235|Social Security and Welfare|V|Header|Major-Head||||
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association|||2235-60-200-1-07|Karnataka State Government Employees Association|V|Header|Detailed-Head||||
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association|103|Grants-in-Aid -General|2235-60-200-1-07|Grants-in-Aid -General|V|Data|Object-Head|300.00|300.00|300.00|310.00
61|01|04|2235|Social Security and Welfare|60||200||1||07|Karnataka State Government Employees Association|||||HOA Total :|V|Total|Detailed-Head|300.00|300.00|300.00|310.00
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association|||2235-60-200-1-09|All India Service Officers' Association|V|Header|Detailed-Head||||
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association|103|Grants-in-Aid -General|2235-60-200-1-09|Grants-in-Aid -General|V|Data|Object-Head|225.00|300.00|300.00|300.00
61|01|04|2235|Social Security and Welfare|60||200||1||09|All India Service Officers' Association|||||HOA Total :|V|Total|Detailed-Head|225.00|300.00|300.00|300.00
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association|||2235-60-200-1-10|KAS Officers Association|V|Header|Detailed-Head||||
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association|103|Grants-in-Aid -General|2235-60-200-1-10|Grants-in-Aid -General|V|Data|Object-Head|600.00|300.00|300.00|300.00
61|01|04|2235|Social Security and Welfare|60||200||1||10|KAS Officers Association|||||HOA Total :|V|Total|Detailed-Head|600.00|300.00|300.00|300.00
61|01|04|2235|Social Security and Welfare|60||||||||||2235|2235 - Total :|V|Total|Major-Head|1125.00|900.00|900.00|910.00
