141|01|29|2049|Interest Payments|01||||||||||2049|Interest Payments||Header|Major-Head||||
141|01|29|2049|Interest Payments|01||101||||||||2049-01-101|101||Header|Minor-Head||||
141|01|29|2049|Interest Payments|01||101||3||||||2049-01-101-3|3||Header|Sub-Head||||
141|01|29|2049|Interest Payments|01||101||3||11|2013-14 - 9.14% KGS 2024 (DOM 28-05-2024)|||2049-01-101-3-11|2013-14 - 9.14% KGS 2024 (DOM 28-05-2024)||Header|Detailed-Head||||
141|01|29|2049|Interest Payments|01||101||3||11|2013-14 - 9.14% KGS 2024 (DOM 28-05-2024)|240|Repayment of Borrowings|2049-01-101-3-11|Repayment of Borrowings|C|Data|Object-Head|6855.00||||
141|01|29|2049|Interest Payments|01||101||3||11|2013-14 - 9.14% KGS 2024 (DOM 28-05-2024)|||2049-01-101-3-11|HOA Total :|C|Total|Detailed-Head|6855.00|0.00|0.00|0.00
141|01|29|2049|Interest Payments|01||101||3||12|2013-14 - 9.01% KGS 2024 (DOM 25-06-2024)|||2049-01-101-3-12|2013-14 - 9.01% KGS 2024 (DOM 25-06-2024)||Header|Detailed-Head||||
141|01|29|2049|Interest Payments|01||101||3||12|2013-14 - 9.01% KGS 2024 (DOM 25-06-2024)|240|Repayment of Borrowings|2049-01-101-3-12|Repayment of Borrowings|C|Data|Object-Head|4505.00||||
141|01|29|2049|Interest Payments|01||101||3||12|2013-14 - 9.01% KGS 2024 (DOM 25-06-2024)|||2049-01-101-3-12|HOA Total :|C|Total|Detailed-Head|4505.00|0.00|0.00|0.00
141|01|29|2049|Interest Payments|01||101||3||13|2013-14 - 8.97% KGS 2024 (DOM 23-07-2024)|||2049-01-101-3-13|2013-14 - 8.97% KGS 2024 (DOM 23-07-2024)||Header|Detailed-Head||||
141|01|29|2049|Interest Payments|01||101||3||13|2013-14 - 8.97% KGS 2024 (DOM 23-07-2024)|240|Repayment of Borrowings|2049-01-101-3-13|Repayment of Borrowings|C|Data|Object-Head|8970.00||||
141|01|29|2049|Interest Payments|01||101||3||13|2013-14 - 8.97% KGS 2024 (DOM 23-07-2024)|||2049-01-101-3-13|HOA Total :|C|Total|Detailed-Head|8970.00|0.00|0.00|0.00
141|01|29|2049|Interest Payments|01||101||3||14|2013-14 - 9.04% KGS 2024 (DOM 10-09-2024)|||2049-01-101-3-14|2013-14 - 9.04% KGS 2024 (DOM 10-09-2024)||Header|Detailed-Head||||
141|01|29|2049|Interest Payments|01||101||3||14|2013-14 - 9.04% KGS 2024 (DOM 10-09-2024)|240|Repayment of Borrowings|2049-01-101-3-14|Repayment of Borrowings|C|Data|Object-Head|9040.00||||
141|01|29|2049|Interest Payments|01||101||3||14|2013-14 - 9.04% KGS 2024 (DOM 10-09-2024)|||2049-01-101-3-14|HOA Total :|C|Total|Detailed-Head|9040.00|0.00|0.00|0.00
141|01|29|2049|Interest Payments|01||101||3||15|2013-14 - 8.73% KGS 2024 (DOM 29-10-2024)|||2049-01-101-3-15|2013-14 - 8.73% KGS 2024 (DOM 29-10-2024)||Header|Detailed-Head||||
141|01|29|2049|Interest Payments|01||101||3||15|2013-14 - 8.73% KGS 2024 (DOM 29-10-2024)|240|Repayment of Borrowings|2049-01-101-3-15|Repayment of Borrowings|C|Data|Object-Head|17460.00||||
141|01|29|2049|Interest Payments|01||101||3||15|2013-14 - 8.73% KGS 2024 (DOM 29-10-2024)|||2049-01-101-3-15|HOA Total :|C|Total|Detailed-Head|17460.00|0.00|0.00|0.00
