36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||102|Discretionary Grants|||||||2012-03-102-0-01|Discretionary Grants|C|Header|Minor-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||102|Discretionary Grants|0||||||2012-03-102-0-01||C|Header|Sub-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||102|Discretionary Grants|0||01||||2012-03-102-0-01||C|Header|Detailed-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||102|Discretionary Grants|0||01||103|Grants-in-Aid -General|2012-03-102-0-01|Grants-in-Aid -General|C|Data|Object-Head|49.85|50.00|100.00|100.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||102|Discretionary Grants|0||01|||||HOA Total :|C|Total|Detailed-Head|49.85|50.00|100.00|100.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|||||||2012-03-103-0-01|Governor Office Establishment|C|Header|Minor-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||||||2012-03-103-0-01||C|Header|Sub-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||||2012-03-103-0-01||C|Header|Detailed-Head||||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||002|Basic Pay|2012-03-103-0-01|Basic Pay|C|Data|Object-Head|28.21|300.00|300.00|293.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||003|Basic Pay-Staff|2012-03-103-0-01|Basic Pay-Staff|C|Data|Object-Head|239.22|||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||004|Interim Relief|2012-03-103-0-01|Interim Relief|C|Data|Object-Head|13.94|||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||011|Dearness Allowance|2012-03-103-0-01|Dearness Allowance|C|Data|Object-Head|56.52|66.00|66.00|74.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||014|Other Allowance|2012-03-103-0-01|Other Allowance|C|Data|Object-Head|47.21|49.00|49.00|47.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||020|Medical Allowance|2012-03-103-0-01|Medical Allowance|C|Data|Object-Head|2.01|||
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||021|Reimbursement of Medical Expenses|2012-03-103-0-01|Reimbursement of Medical Expenses|C|Data|Object-Head|9.28|15.00|15.00|15.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||034|Contract/Outsource|2012-03-103-0-01|Contract/Outsource|C|Data|Object-Head|86.27|87.42|87.42|113.64
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||041|Travel Expenses|2012-03-103-0-01|Travel Expenses|C|Data|Object-Head|0.34|1.00|1.00|1.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||051|General Expenses|2012-03-103-0-01|General Expenses|C|Data|Object-Head|9.98|10.00|10.00|10.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||200|Maintenance Expenditure|2012-03-103-0-01|Maintenance Expenditure|C|Data|Object-Head||1.00|1.00|2.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01||221|Materials and Supplies|2012-03-103-0-01|Materials and Supplies|C|Data|Object-Head|0.99|1.00|1.00|2.00
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||103|Governor Office Establishment|0||01|||||HOA Total :|C|Total|Detailed-Head|493.97|530.42|530.42|557.64
36|01|04|2012|President, Vice President/ Governor, Administrator of Union Territories|03||||||||||2012 - Total :|C|Total|Major-Head|1455.82|1419.95|1469.95|1590.50
