127|01|27|4070|Capital Outlay on Other Administrative Services|00||||||||||4070|Capital Outlay on Other Administrative Services||Header|Major-Head||||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|||4070-00-001-0-02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions||Header|Detailed-Head||||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|053|Purchase of Furniture and Fixture for Office|4070-00-001-0-02|Purchase of Furniture and Fixture for Office|V|Data|Object-Head||172.00|315.16|200.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|177|IT Expenditure|4070-00-001-0-02|IT Expenditure|V|Data|Object-Head||150.00|150.00|1.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|180|Machinery and Equipments|4070-00-001-0-02|Machinery and Equipments|V|Data|Object-Head||8020.00|7876.84|6000.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|199|Transportation Assets|4070-00-001-0-02|Transportation Assets|V|Data|Object-Head||79.28|115.28|100.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||02|Capital Expenses of Civil and Session Courts and other Judiciary Institutions|||4070-00-001-0-02|HOA Total :|V|Total|Detailed-Head|0.00|8421.28|8457.28|6301.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.|||4070-00-001-0-03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.||Header|Detailed-Head||||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.|053|Purchase of Furniture and Fixture for Office|4070-00-001-0-03|Purchase of Furniture and Fixture for Office|C|Data|Object-Head||||10.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.|180|Machinery and Equipments|4070-00-001-0-03|Machinery and Equipments|C|Data|Object-Head||650.00|650.00|300.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.|199|Transportation Assets|4070-00-001-0-03|Transportation Assets|C|Data|Object-Head||46.00|66.00|100.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||001||0||03|Capital Expenses of High Court of Karnataka, Bengaluru - Dharwad Bench - Kalburgi Bench.|||4070-00-001-0-03|HOA Total :|C|Total|Detailed-Head|0.00|696.00|716.00|410.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||800||0||11|Purchase of Vehicles|||4070-00-800-0-11|Purchase of Vehicles||Header|Detailed-Head||||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||800||0||11|Purchase of Vehicles|199|Transportation Assets|4070-00-800-0-11|Transportation Assets|V|Data|Object-Head|163.72|||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||800||0||11|Purchase of Vehicles|199|Transportation Assets|4070-00-800-0-11|Transportation Assets|C|Data|Object-Head|648.05|||
127|01|27|4070|Capital Outlay on Other Administrative Services|00||800||0||11|Purchase of Vehicles|||4070-00-800-0-11|HOA Total :|V+C|Total|Detailed-Head|811.77|0.00|0.00|0.00
127|01|27|4070|Capital Outlay on Other Administrative Services|00||||||||||4070|4070 - Total :|V+C|Total|Major-Head|811.77|9117.28|9173.28|6711.00
