165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|36|2020-21 - 6.97% KSDL 2031 (DOM : 30-09-2031)|||2049-01-101-4-36|2020-21 - 6.97% KSDL 2031 (DOM : 30-09-2031)|C|Header|Detailed-Head||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|36|2020-21 - 6.97% KSDL 2031 (DOM : 30-09-2031)|240|Repayment of Borrowings|2049-01-101-4-36|Repayment of Borrowings|C|Data|Object-Head|3485.00||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|36|2020-21 - 6.97% KSDL 2031 (DOM : 30-09-2031)|241|Interest Payments|2049-01-101-4-36|Interest Payments|C|Data|Object-Head||6970.00|10455.00|6970.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|36|2020-21 - 6.97% KSDL 2031 (DOM : 30-09-2031)|||2049-01-101-4-36|HOA Total :|C|Total|Detailed-Head|3485.00|6970.00|10455.00|6970.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|37|2020-21 - 6.86% KSDL 2030 (DOM : 07-10-2030)|||2049-01-101-4-37|2020-21 - 6.86% KSDL 2030 (DOM : 07-10-2030)|C|Header|Detailed-Head||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|37|2020-21 - 6.86% KSDL 2030 (DOM : 07-10-2030)|240|Repayment of Borrowings|2049-01-101-4-37|Repayment of Borrowings|C|Data|Object-Head|6860.00||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|37|2020-21 - 6.86% KSDL 2030 (DOM : 07-10-2030)|241|Interest Payments|2049-01-101-4-37|Interest Payments|C|Data|Object-Head||6860.00|6860.00|6860.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|37|2020-21 - 6.86% KSDL 2030 (DOM : 07-10-2030)|||2049-01-101-4-37|HOA Total :|C|Total|Detailed-Head|6860.00|6860.00|6860.00|6860.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|38|2020-21 - 7.08% KSDL 2034 (DOM : 07-10-2034)|||2049-01-101-4-38|2020-21 - 7.08% KSDL 2034 (DOM : 07-10-2034)|C|Header|Detailed-Head||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|38|2020-21 - 7.08% KSDL 2034 (DOM : 07-10-2034)|240|Repayment of Borrowings|2049-01-101-4-38|Repayment of Borrowings|C|Data|Object-Head|7080.00||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|38|2020-21 - 7.08% KSDL 2034 (DOM : 07-10-2034)|241|Interest Payments|2049-01-101-4-38|Interest Payments|C|Data|Object-Head||7080.00|7080.00|7080.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|38|2020-21 - 7.08% KSDL 2034 (DOM : 07-10-2034)|||2049-01-101-4-38|HOA Total :|C|Total|Detailed-Head|7080.00|7080.00|7080.00|7080.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|39|2020-21 - 6.61% KSDL 2030 (DOM : 14-10-2030)|||2049-01-101-4-39|2020-21 - 6.61% KSDL 2030 (DOM : 14-10-2030)|C|Header|Detailed-Head||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|39|2020-21 - 6.61% KSDL 2030 (DOM : 14-10-2030)|240|Repayment of Borrowings|2049-01-101-4-39|Repayment of Borrowings|C|Data|Object-Head|6610.00||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|39|2020-21 - 6.61% KSDL 2030 (DOM : 14-10-2030)|241|Interest Payments|2049-01-101-4-39|Interest Payments|C|Data|Object-Head||6610.00|6610.00|6610.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|39|2020-21 - 6.61% KSDL 2030 (DOM : 14-10-2030)|||2049-01-101-4-39|HOA Total :|C|Total|Detailed-Head|6610.00|6610.00|6610.00|6610.00
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|40|2020-21 - 6.75% KSDL 2033 (DOM : 14-10-2033)|||2049-01-101-4-40|2020-21 - 6.75% KSDL 2033 (DOM : 14-10-2033)|C|Header|Detailed-Head||||
165|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|40|2020-21 - 6.75% KSDL 2033 (DOM : 14-10-2033)|240|Repayment of Borrowings|2049-01-101-4-40|Repayment of Borrowings|C|Data|Object-Head|6750.00||||
