Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|110|Wild Life Preservation|0|Nature Conservation - Wild Life|59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|||2406-02-110-0-59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|V|Header|Detailed-Head||||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|110|Wild Life Preservation|0|Nature Conservation - Wild Life|59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|140|Minor Works|2406-02-110-0-59|Minor Works|V|Data|Object-Head|||1340.13|1340.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|110|Wild Life Preservation|0|Nature Conservation - Wild Life|59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|422|Schedule Caste Sub Plan|2406-02-110-0-59|Schedule Caste Sub Plan|V|Data|Object-Head|||167.52|167.50
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|110|Wild Life Preservation|0|Nature Conservation - Wild Life|59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|423|Tribal Sub Plan|2406-02-110-0-59|Tribal Sub Plan|V|Data|Object-Head|||167.52|167.50
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|110|Wild Life Preservation|0|Nature Conservation - Wild Life|59|CSS-State Share- Project Elephant and Project Tiger(Recurring)|||2406-02-110-0-59|HOA Total :|V|Total|Detailed-Head|0.00|0.00|1675.17|1675.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|111|Karnataka Zoo Authority|0||01|Karnataka Zoo Authority|||2406-02-111-0-01|Karnataka Zoo Authority|V|Header|Detailed-Head||||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|111|Karnataka Zoo Authority|0||01|Karnataka Zoo Authority|100|Financial Assistance/Relief|2406-02-111-0-01|Financial Assistance/Relief|V|Data|Object-Head||||1700.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|111|Karnataka Zoo Authority|0||01|Karnataka Zoo Authority|104|Contributions|2406-02-111-0-01|Contributions|V|Data|Object-Head|1500.00|1500.00|1500.00|
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|111|Karnataka Zoo Authority|0||01|Karnataka Zoo Authority|||2406-02-111-0-01|HOA Total :|V|Total|Detailed-Head|1500.00|1500.00|1500.00|1700.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|797|Transfer of Receipts from Sanctuaries to PAM Fund|0||01|Transfer of Receipts from Sanctuaries to PAM Fund|||2406-02-797-0-01|Transfer of Receipts from Sanctuaries to PAM Fund|V|Header|Detailed-Head||||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|797|Transfer of Receipts from Sanctuaries to PAM Fund|0||01|Transfer of Receipts from Sanctuaries to PAM Fund|261|Inter Account Transfers|2406-02-797-0-01|Inter Account Transfers|V|Data|Object-Head|2.42|1.00|1.00|1.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|797|Transfer of Receipts from Sanctuaries to PAM Fund|0||01|Transfer of Receipts from Sanctuaries to PAM Fund|||2406-02-797-0-01|HOA Total :|V|Total|Detailed-Head|2.42|1.00|1.00|1.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|902|Deduct - Amount from PAM Fund|0||00|Deduct - Amount from PAM Fund|||2406-02-902-0-00|Deduct - Amount from PAM Fund|V|Header|Detailed-Head||||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|902|Deduct - Amount from PAM Fund|0||00|Deduct - Amount from PAM Fund|261|Inter Account Transfers|2406-02-902-0-00|Inter Account Transfers|V|Data|Object-Head|-99.98|-100.00|-100.00|-100.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|902|Deduct - Amount from PAM Fund|0||00|Deduct - Amount from PAM Fund|||2406-02-902-0-00|HOA Total :|V|Total|Detailed-Head|-99.98|-100.00|-100.00|-100.00
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|911|Recovery of Overpayments|0||00|Recovery of Overpayments|||2406-02-911-0-00|Recovery of Overpayments|V|Header|Detailed-Head||||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|911|Recovery of Overpayments|0||00|Recovery of Overpayments|364|Deduct - Recoveries|2406-02-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-0.70|||
91|03|08|2406|Forestry and Wild Life|02|Environmental Forestry and Wild Life|911|Recovery of Overpayments|0||00|Recovery of Overpayments|||2406-02-911-0-00|HOA Total :|V|Total|Detailed-Head|-0.70|0.00|0.00|0.00
