Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
10|03|01|2401|Crop Husbandry|00||109||0||34|CSS-Central Share-Agriculture Extension (ATMA)|||2401-00-109-0-34|CSS-Central Share-Agriculture Extension (ATMA)||Header|Detailed-Head||||
10|03|01|2401|Crop Husbandry|00||109||0||34|CSS-Central Share-Agriculture Extension (ATMA)|059|Other Expenses|2401-00-109-0-34|Other Expenses||Data|Object-Head|1592.27|1593.90|1593.90|3187.80
10|03|01|2401|Crop Husbandry|00||109||0||34|CSS-Central Share-Agriculture Extension (ATMA)|422|Schedule Caste Sub Plan|2401-00-109-0-34|Schedule Caste Sub Plan||Data|Object-Head|354.52|360.15|360.15|720.30
10|03|01|2401|Crop Husbandry|00||109||0||34|CSS-Central Share-Agriculture Extension (ATMA)|423|Tribal Sub Plan|2401-00-109-0-34|Tribal Sub Plan||Data|Object-Head|143.34|145.95|145.95|291.90
10|03|01|2401|Crop Husbandry|00||109||0||34|CSS-Central Share-Agriculture Extension (ATMA)|||||HOA Total :|Total|Detailed-Head|2090.13|2100.00|2100.00|4200.00
10|03|01|2401|Crop Husbandry|00||109||0||35|CSS-State Share- Agriculture Extension (ATMA)|||2401-00-109-0-35|CSS-State Share- Agriculture Extension (ATMA)||Header|Detailed-Head||||
10|03|01|2401|Crop Husbandry|00||109||0||35|CSS-State Share- Agriculture Extension (ATMA)|059|Other Expenses|2401-00-109-0-35|Other Expenses||Data|Object-Head|1061.52|1062.60|1062.60|2125.20
10|03|01|2401|Crop Husbandry|00||109||0||35|CSS-State Share- Agriculture Extension (ATMA)|422|Schedule Caste Sub Plan|2401-00-109-0-35|Schedule Caste Sub Plan||Data|Object-Head|236.34|240.10|240.10|480.20
10|03|01|2401|Crop Husbandry|00||109||0||35|CSS-State Share- Agriculture Extension (ATMA)|423|Tribal Sub Plan|2401-00-109-0-35|Tribal Sub Plan||Data|Object-Head|95.56|97.30|97.30|194.60
10|03|01|2401|Crop Husbandry|00||109||0||35|CSS-State Share- Agriculture Extension (ATMA)|||||HOA Total :|Total|Detailed-Head|1393.42|1400.00|1400.00|2800.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|||2401-00-110-0-07|Pradhan Mantri Fasal Bhima Yojana||Header|Detailed-Head||||
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|106|Subsidies|2401-00-110-0-07|Subsidies||Data|Object-Head|90408.19|70533.44|70533.44|116832.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|133|Regional Imbalance Redressal Program|2401-00-110-0-07|Regional Imbalance Redressal Program||Data|Object-Head|31900.00|22614.46|22614.46|25443.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|135|Regional Imbalances Redressal Program-SCP|2401-00-110-0-07|Regional Imbalances Redressal Program-SCP||Data|Object-Head||||3409.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|136|Regional Imbalances Redressal Program-TSP|2401-00-110-0-07|Regional Imbalances Redressal Program-TSP||Data|Object-Head||||1548.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|422|Schedule Caste Sub Plan|2401-00-110-0-07|Schedule Caste Sub Plan||Data|Object-Head|13202.79|12479.57|12479.57|15652.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|423|Tribal Sub Plan|2401-00-110-0-07|Tribal Sub Plan||Data|Object-Head|6001.26|5672.53|5672.53|7116.00
10|03|01|2401|Crop Husbandry|00||110||0||07|Pradhan Mantri Fasal Bhima Yojana|||||HOA Total :|Total|Detailed-Head|141512.24|111300.00|111300.00|170000.00
10|03|01|2401|Crop Husbandry|00||111||0||10|Crop Survey|||2401-00-111-0-10|Crop Survey||Header|Detailed-Head||||
10|03|01|2401|Crop Husbandry|00||111||0||10|Crop Survey|051|General Expenses|2401-00-111-0-10|General Expenses||Data|Object-Head|596.04|500.00|500.00|
