Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
71|03|02|2405|Fisheries|00||||||||||2405|Fisheries||Header|Major-Head||||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|||2405-00-001-0-01|Director of Fisheries||Header|Detailed-Head||||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|002|Basic Pay|2405-00-001-0-01|Basic Pay||Data|Object-Head|746.09|2095.00|2095.00|1955.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|003|Basic Pay-Staff|2405-00-001-0-01|Basic Pay-Staff||Data|Object-Head|923.68|||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|004|Interim Relief|2405-00-001-0-01|Interim Relief||Data|Object-Head|104.97|||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|011|Dearness Allowance|2405-00-001-0-01|Dearness Allowance||Data|Object-Head|386.65|461.00|461.00|489.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|014|Other Allowance|2405-00-001-0-01|Other Allowance||Data|Object-Head|245.94|294.00|294.00|256.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|015|Subsidiary Expenses|2405-00-001-0-01|Subsidiary Expenses||Data|Object-Head||||2.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|020|Medical Allowance|2405-00-001-0-01|Medical Allowance||Data|Object-Head|7.36|||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|021|Reimbursement of Medical Expenses|2405-00-001-0-01|Reimbursement of Medical Expenses||Data|Object-Head|11.51|18.00|18.00|17.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|033|Daily-wages|2405-00-001-0-01|Daily-wages||Data|Object-Head|72.98|78.56|78.56|67.29
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|034|Contract/Outsource|2405-00-001-0-01|Contract/Outsource||Data|Object-Head|609.73|377.66|377.66|390.30
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|041|Travel Expenses|2405-00-001-0-01|Travel Expenses||Data|Object-Head|14.91|15.00|15.00|15.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|050|Office Expenses|2405-00-001-0-01|Office Expenses||Data|Object-Head||8.00|8.00|8.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|051|General Expenses|2405-00-001-0-01|General Expenses||Data|Object-Head|539.99|140.00|1126.29|340.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|052|Telephone Charges|2405-00-001-0-01|Telephone Charges||Data|Object-Head|6.64|||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|059|Other Expenses|2405-00-001-0-01|Other Expenses||Data|Object-Head|61.91|62.00|62.00|4.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|071|Building Expenses|2405-00-001-0-01|Building Expenses||Data|Object-Head|43.00|34.00|34.00|35.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|117|Scholarships & Incentives|2405-00-001-0-01|Scholarships & Incentives||Data|Object-Head|2.00|2.00|2.00|
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|195|Transport Expenses|2405-00-001-0-01|Transport Expenses||Data|Object-Head|96.67|101.71|101.71|95.95
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|200|Maintenance Expenditure|2405-00-001-0-01|Maintenance Expenditure||Data|Object-Head|300.00|300.00|375.06|312.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|221|Materials and Supplies|2405-00-001-0-01|Materials and Supplies||Data|Object-Head||9.00|9.00|69.00
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|222|Drugs and Chemicals|2405-00-001-0-01|Drugs and Chemicals||Data|Object-Head|15.96|||
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries|251|Pension & Retirement Benefits|2405-00-001-0-01|Pension & Retirement Benefits||Data|Object-Head|37.70|20.84|20.84|25.12
71|03|02|2405|Fisheries|00||001||0||01|Director of Fisheries||||HOA Total :||Total|Detailed-Head|4227.69|4016.77|5078.12|4080.66
