Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
97|03|08|3435|Ecology and Environment|03||003||0||01|Environmement Research Education & Innovative Projects||||Environmement Research Education & Innovative Projects|V|Header|Detailed-Head||||
97|03|08|3435|Ecology and Environment|03||003||0||01|Environmement Research Education & Innovative Projects|103|Grants-in-Aid -General|3435-03-003-0-01|Grants-in-Aid -General|V|Data|Object-Head|4.13|8.00|8.00|8.00
97|03|08|3435|Ecology and Environment|03||003||0||01|Environmement Research Education & Innovative Projects||||HOA Total :|V|Total|Detailed-Head|4.13|8.00|8.00|8.00
97|03|08|3435|Ecology and Environment|03||003||0||15|Environment Management & Policy Research Institute||||Environment Management & Policy Research Institute|V|Header|Detailed-Head||||
97|03|08|3435|Ecology and Environment|03||003||0||15|Environment Management & Policy Research Institute|101|Grants-in-Aid-Salaries|3435-03-003-0-15|Grants-in-Aid-Salaries|V|Data|Object-Head|11.50|108.49|108.49|155.75
97|03|08|3435|Ecology and Environment|03||003||0||15|Environment Management & Policy Research Institute|103|Grants-in-Aid -General|3435-03-003-0-15|Grants-in-Aid -General|V|Data|Object-Head|66.66|200.00|200.00|200.00
97|03|08|3435|Ecology and Environment|03||003||0||15|Environment Management & Policy Research Institute|115|GIA Contract /Outsource|3435-03-003-0-15|GIA Contract /Outsource|V|Data|Object-Head|206.98|208.72|208.72|210.69
97|03|08|3435|Ecology and Environment|03||003||0||15|Environment Management & Policy Research Institute||||HOA Total :|V|Total|Detailed-Head|285.14|517.21|517.21|566.44
97|03|08|3435|Ecology and Environment|03||003||0||50|Vacant Post Provision||||Vacant Post Provision|V|Header|Detailed-Head||||
97|03|08|3435|Ecology and Environment|03||003||0||50|Vacant Post Provision|014|Other Allowance|3435-03-003-0-50|Other Allowance|V|Data|Object-Head||732.84|675.53|898.84
97|03|08|3435|Ecology and Environment|03||003||0||50|Vacant Post Provision||||HOA Total :|V|Total|Detailed-Head|0.00|732.84|675.53|898.84
97|03|08|3435|Ecology and Environment|03||101||0||03|Grant-in-Aid to State Environment Impact Assessment Authority(SEIAA)||||Grant-in-Aid to State Environment Impact Assessment Authority(SEIAA)|V|Header|Detailed-Head||||
97|03|08|3435|Ecology and Environment|03||101||0||03|Grant-in-Aid to State Environment Impact Assessment Authority(SEIAA)|103|Grants-in-Aid -General|3435-03-101-0-03|Grants-in-Aid -General|V|Data|Object-Head|40.00|42.00|42.00|42.00
97|03|08|3435|Ecology and Environment|03||101||0||03|Grant-in-Aid to State Environment Impact Assessment Authority(SEIAA)|115|GIA Contract /Outsource|3435-03-101-0-03|GIA Contract /Outsource|V|Data|Object-Head|45.17|46.80|46.80|48.12
97|03|08|3435|Ecology and Environment|03||101||0||03|Grant-in-Aid to State Environment Impact Assessment Authority(SEIAA)||||HOA Total :|V|Total|Detailed-Head|85.17|88.80|88.80|90.12
97|03|08|3435|Ecology and Environment|03||103||0||06|Protection of Bio-diversity in the State||||Protection of Bio-diversity in the State|V|Header|Detailed-Head||||
97|03|08|3435|Ecology and Environment|03||103||0||06|Protection of Bio-diversity in the State|101|Grants-in-Aid-Salaries|3435-03-103-0-06|Grants-in-Aid-Salaries|V|Data|Object-Head|100.59|104.37|104.37|65.96
97|03|08|3435|Ecology and Environment|03||103||0||06|Protection of Bio-diversity in the State|103|Grants-in-Aid -General|3435-03-103-0-06|Grants-in-Aid -General|V|Data|Object-Head|113.34|170.00|170.00|150.00
97|03|08|3435|Ecology and Environment|03||103||0||06|Protection of Bio-diversity in the State|115|GIA Contract /Outsource|3435-03-103-0-06|GIA Contract /Outsource|V|Data|Object-Head|71.60|65.21|65.21|83.72
97|03|08|3435|Ecology and Environment|03||103||0||06|Protection of Bio-diversity in the State||||HOA Total :|V|Total|Detailed-Head|285.53|339.58|339.58|299.68
