Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||05|CSS-Central Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|||4425-00-001-0-05|CSS-Central Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|V|Header|Detailed-Head||||
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||05|CSS-Central Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|180|Machinery and Equipments|4425-00-001-0-05|Machinery and Equipments|V|Data|Object-Head||200.00|200.00|200.00
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||05|CSS-Central Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|||4425-00-001-0-05|HOA Total :|V|Total|Detailed-Head|0.00|200.00|200.00|200.00
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||06|CSS-State Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|||4425-00-001-0-06|CSS-State Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|V|Header|Detailed-Head||||
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||06|CSS-State Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|180|Machinery and Equipments|4425-00-001-0-06|Machinery and Equipments|V|Data|Object-Head||100.00|100.00|100.00
113|03|09|4425|Capital Outlay on Co-operation|00||001||0||06|CSS-State Share- Computerization of Agriculture and Rural Development Banks(ARDBs)|||4425-00-001-0-06|HOA Total :|V|Total|Detailed-Head|0.00|100.00|100.00|100.00
113|03|09|4425|Capital Outlay on Co-operation|00||107||0||17|Share Capital Investment in DCC Banks|||4425-00-107-0-17|Share Capital Investment in DCC Banks|V|Header|Detailed-Head||||
113|03|09|4425|Capital Outlay on Co-operation|00||107||0||17|Share Capital Investment in DCC Banks|211|Investment|4425-00-107-0-17|Investment|V|Data|Object-Head|10.00||10.00|
113|03|09|4425|Capital Outlay on Co-operation|00||107||0||17|Share Capital Investment in DCC Banks|||4425-00-107-0-17|HOA Total :|V|Total|Detailed-Head|10.00|0.00|10.00|0.00
113|03|09|4425|Capital Outlay on Co-operation|00||||||||||4425|4425 - Total :|V|Total|Major-Head|34.54|470.00|680.00|720.00
