Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|26|Implementation of Karnataka Guarantee of Services to Citizens (KGSC) Act|195|Transport Expenses|2052-00-090-0-26|Transport Expenses||Data|Object-Head|3.78|5.00|5.00|5.66
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|26|Implementation of Karnataka Guarantee of Services to Citizens (KGSC) Act||||HOA Total:||Total|Detailed-Head|332.35|329.41|329.41|331.08
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|27|Vacant Post Provision|||2052-00-090-0-27|Vacant Post Provision||Header|Detailed-Head||||
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|27|Vacant Post Provision|014|Other Allowance|2052-00-090-0-27|Other Allowance|V|Data|Object-Head||18124.37|17955.82|22240.37
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|27|Vacant Post Provision|014|Other Allowance|2052-00-090-0-27|Other Allowance|C|Data|Object-Head||4531.09|4324.38|5560.09
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|27|Vacant Post Provision||||HOA Total:||Total|Detailed-Head|0.00|22655.46|22280.20|27800.46
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|30|SAKALA-Payments under the Karnataka Guarantee of Services Act|||2052-00-090-0-30|SAKALA-Payments under the Karnataka Guarantee of Services Act||Header|Detailed-Head||||
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|30|SAKALA-Payments under the Karnataka Guarantee of Services Act|015|Subsidiary Expenses|2052-00-090-0-30|Subsidiary Expenses||Data|Object-Head||||1.00
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|30|SAKALA-Payments under the Karnataka Guarantee of Services Act|060|Compensatory Cost|2052-00-090-0-30|Compensatory Cost||Data|Object-Head||1.00|1.00|
48|01|04|2052|Secretariat-General Services|00||090|Secretariat|0|Karnataka Government|30|SAKALA-Payments under the Karnataka Guarantee of Services Act||||HOA Total:||Total|Detailed-Head|0.00|1.00|1.00|1.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|||2052-00-092-0-06|Resident Commissioner for Govt of Karnataka, New Delhi||Header|Detailed-Head||||
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|002|Basic Pay|2052-00-092-0-06|Basic Pay||Data|Object-Head|86.79|249.00|249.00|252.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|003|Basic Pay-Staff|2052-00-092-0-06|Basic Pay-Staff||Data|Object-Head|89.49|||
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|004|Interim Relief|2052-00-092-0-06|Interim Relief||Data|Object-Head|11.21|||
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|011|Dearness Allowance|2052-00-092-0-06|Dearness Allowance||Data|Object-Head|56.42|96.00|96.00|93.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|014|Other Allowance|2052-00-092-0-06|Other Allowance||Data|Object-Head|77.30|70.00|70.00|74.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|020|Medical Allowance|2052-00-092-0-06|Medical Allowance||Data|Object-Head|0.58|||
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|021|Reimbursement of Medical Expenses|2052-00-092-0-06|Reimbursement of Medical Expenses||Data|Object-Head|9.07|12.00|12.00|12.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|035|Salary of Board/Corp.Staff working in State Government|2052-00-092-0-06|Salary of Board/Corp.Staff working in State Government||Data|Object-Head|1.43|||
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|041|Travel Expenses|2052-00-092-0-06|Travel Expenses||Data|Object-Head|2.29|5.00|5.00|5.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|050|Office Expenses|2052-00-092-0-06|Office Expenses||Data|Object-Head||5.00|5.00|5.00
48|01|04|2052|Secretariat-General Services|00||092||0||06|Resident Commissioner for Govt of Karnataka, New Delhi|051|General Expenses|2052-00-092-0-06|General Expenses||Data|Object-Head|45.25|40.00|40.00|42.00
