Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
66|1|04|4059|Capital Outlay on Public Works|60||||||||||4059|Capital Outlay on Public Works|V|Header|Major-Head||||
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|||4059-60-051-0-02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|V|Header|Detailed-Head||||
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines|386|Purchase/Construction of Buildings|4059-60-051-0-02|Purchase/Construction of Buildings|V|Data|Object-Head|251.00|100.00|100.00|300.00
66|1|04|4059|Capital Outlay on Public Works|60||051||0||02|Construction of Warehouse for Storage of EVMs / VVPAT Machines||||HOA Total :|V|Total|Detailed-Head|251.00|100.00|100.00|300.00
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses|||4059-60-051-0-04|Repair of Government Guest Houses|V|Header|Detailed-Head||||
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses|132|Other Capital Expenses|4059-60-051-0-04|Other Capital Expenses|V|Data|Object-Head|130.90|1.00|10.95|1.00
66|1|04|4059|Capital Outlay on Public Works|60||051||0||04|Repair of Government Guest Houses||||HOA Total :|V|Total|Detailed-Head|130.90|1.00|10.95|1.00
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building|||4059-80-051-0-53|Administrative Research Institute Building|V|Header|Detailed-Head||||
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building|386|Purchase/Construction of Buildings|4059-80-051-0-53|Purchase/Construction of Buildings|V|Data|Object-Head||75.00|75.00|100.00
66|1|04|4059|Capital Outlay on Public Works|80||051||0||53|Administrative Research Institute Building||||HOA Total :|V|Total|Detailed-Head|0.00|75.00|75.00|100.00
66|1|04|4059|Capital Outlay on Public Works|80|||||||||||4059 - Total :|V|Total|Major-Head|381.90|176.00|185.95|401.00
