Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|052|Telephone Charges|2014-00-105-0-01|Telephone Charges|V|Data|Object-Head|270.21|||
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|053|Purchase of Furniture and Fixture for Office|2014-00-105-0-01|Purchase of Furniture and Fixture for Office|V|Data|Object-Head|77.05|||
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|071|Building Expenses|2014-00-105-0-01|Building Expenses|V|Data|Object-Head|2135.24|2000.00|2000.00|2000.00
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|177|IT Expenditure|2014-00-105-0-01|IT Expenditure|V|Data|Object-Head||100.00|100.00|
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|180|Machinery and Equipments|2014-00-105-0-01|Machinery and Equipments|V|Data|Object-Head|9134.79|||
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|195|Transport Expenses|2014-00-105-0-01|Transport Expenses|V|Data|Object-Head|1022.17|412.73|412.73|318.91
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|200|Maintenance Expenditure|2014-00-105-0-01|Maintenance Expenditure|V|Data|Object-Head|189.09|200.00|200.00|208.00
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|433|Examination Expenses|2014-00-105-0-01|Examination Expenses|V|Data|Object-Head|20.02|42.00|42.00|42.00
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|||2014-00-105-0-01|HOA Total :|V|Total|Detailed-Head|158251.80|165478.82|167228.82|175298.30
119|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||12|State Human Rights Commission (Legal Policy)|||2014-00-105-0-12|State Human Rights Commission (Legal Policy)|V|Header|Detailed-Head||||
