Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|021|Reimbursement of Medical Expenses|2070-00-800-0-16|Reimbursement of Medical Expenses|V|Data|Object-Head||3.00|3.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|034|Contract/Outsource|2070-00-800-0-16|Contract/Outsource|V|Data|Object-Head|24.09|8.32|32.85|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|035|Salary of Board/Corp.Staff working in State Government|2070-00-800-0-16|Salary of Board/Corp.Staff working in State Government|V|Data|Object-Head||1.00|1.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|041|Travel Expenses|2070-00-800-0-16|Travel Expenses|V|Data|Object-Head|9.66|10.00|10.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|050|Office Expenses|2070-00-800-0-16|Office Expenses|V|Data|Object-Head|3.30|10.00|10.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|051|General Expenses|2070-00-800-0-16|General Expenses|V|Data|Object-Head|0.32|3.00|3.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|052|Telephone Charges|2070-00-800-0-16|Telephone Charges|V|Data|Object-Head|0.24|||
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|071|Building Expenses|2070-00-800-0-16|Building Expenses|V|Data|Object-Head|81.49|70.00|70.00|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2|195|Transport Expenses|2070-00-800-0-16|Transport Expenses|V|Data|Object-Head|7.04|11.32|11.32|
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||16|Karnataka Administrative Reforms Commission-2||||HOA Total :|V|Total|Detailed-Head|227.59|243.30|267.83|0.00
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||18|Allowances and Reimbursement of Medical Expenses of Retired AIS Officers in Apex Scale|||2070-00-800-0-18|Allowances and Reimbursement of Medical Expenses of Retired AIS Officers in Apex Scale|V|Header|Detailed-Head||||
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||18|Allowances and Reimbursement of Medical Expenses of Retired AIS Officers in Apex Scale|015|Subsidiary Expenses|2070-00-800-0-18|Subsidiary Expenses|V|Data|Object-Head|762.48|630.00|630.00|800.00
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||18|Allowances and Reimbursement of Medical Expenses of Retired AIS Officers in Apex Scale|021|Reimbursement of Medical Expenses|2070-00-800-0-18|Reimbursement of Medical Expenses|V|Data|Object-Head|149.15|200.00|200.00|200.00
57|01|04|2070|Other Administrative Services|00||800|Other Expenditure|0||18|Allowances and Reimbursement of Medical Expenses of Retired AIS Officers in Apex Scale||||HOA Total :|V|Total|Detailed-Head|911.63|830.00|830.00|1000.00
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment|||2070-00-911-0-00|Deduct Recoveries of Over Payment|V|Header|Detailed-Head||||
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment|364|Deduct - Recoveries|2070-00-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-40.88|||
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||00|Deduct Recoveries of Over Payment||||HOA Total :|V|Total|Detailed-Head|-40.88|0.00|0.00|0.00
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2070-00-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head||||
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2070-00-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-44.27|||
57|01|04|2070|Other Administrative Services|00||911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year||||HOA Total :|V|Total|Detailed-Head|-44.27|0.00|0.00|0.00
