Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
72|01|05|2014|Administration of Justice|00|||||||||||2014|Administration of Justice|Header|Sub-Major-Head||||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations||||2014-00-114-0-02|Department of Prosecutions & Government Litigations|Header|Detailed-Head||||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|002|Basic Pay|2014-00-114-0-02|Basic Pay|V|Data|Object-Head|4212.95|7812.00|8120.27|7904.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|003|Basic Pay-Staff|2014-00-114-0-02|Basic Pay-Staff|V|Data|Object-Head|1629.86|||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|004|Interim Relief|2014-00-114-0-02|Interim Relief|V|Data|Object-Head|450.50|||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|011|Dearness Allowance|2014-00-114-0-02|Dearness Allowance|V|Data|Object-Head|1508.26|1719.00|1775.02|1976.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|014|Other Allowance|2014-00-114-0-02|Other Allowance|V|Data|Object-Head|1451.78|1700.00|1817.01|1669.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|015|Subsidiary Expenses|2014-00-114-0-02|Subsidiary Expenses|V|Data|Object-Head||||11.21
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|020|Medical Allowance|2014-00-114-0-02|Medical Allowance|V|Data|Object-Head|12.50|||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|021|Reimbursement of Medical Expenses|2014-00-114-0-02|Reimbursement of Medical Expenses|V|Data|Object-Head|22.86|57.00|57.00|59.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|034|Contract/Outsource|2014-00-114-0-02|Contract/Outsource|V|Data|Object-Head|2715.35|2841.15|2841.15|2581.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|041|Travel Expenses|2014-00-114-0-02|Travel Expenses|V|Data|Object-Head|42.36|35.00|35.00|35.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|050|Office Expenses|2014-00-114-0-02|Office Expenses|V|Data|Object-Head||12.00|12.00|100.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|051|General Expenses|2014-00-114-0-02|General Expenses|V|Data|Object-Head|287.97|400.00|400.00|70.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|052|Telephone Charges|2014-00-114-0-02|Telephone Charges|V|Data|Object-Head|4.14|||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|053|Purchase of Furniture and Fixture for Office|2014-00-114-0-02|Purchase of Furniture and Fixture for Office|V|Data|Object-Head|2.19|||
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|071|Building Expenses|2014-00-114-0-02|Building Expenses|V|Data|Object-Head|136.17|130.00|130.00|135.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|103|Grants-in-Aid -General|2014-00-114-0-02|Grants-in-Aid -General|V|Data|Object-Head||1.00|1.00|1.00
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations|195|Transport Expenses|2014-00-114-0-02|Transport Expenses|V|Data|Object-Head|15.57|22.00|22.00|24.72
72|01|05|2014|Administration of Justice|00||114||0||02|Department of Prosecutions & Government Litigations||||HOA Total :|V|Total|Detailed-Head|12492.46|14729.15|15210.45|14565.93
72|01|05|2014|Administration of Justice|00||||||||||2014|2014 - Total :|V|Total|Major-Head|12492.46|14729.15|15210.45|14565.93
