Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||04|Special Court for trial of Criminal Cases involving elected MPs and MLAs of Karnataka|180|Machinery and Equipments|2014-00-103-0-04|Machinery and Equipments|V|Data|Object-Head|0.69|||
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||04|Special Court for trial of Criminal Cases involving elected MPs and MLAs of Karnataka|195|Transport Expenses|2014-00-103-0-04|Transport Expenses|V|Data|Object-Head|2.68|10.28|10.28|5.23
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||04|Special Court for trial of Criminal Cases involving elected MPs and MLAs of Karnataka|200|Maintenance Expenditure|2014-00-103-0-04|Maintenance Expenditure|V|Data|Object-Head||1.00|1.00|1.00
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||04|Special Court for trial of Criminal Cases involving elected MPs and MLAs of Karnataka|||2014-00-103-0-04|HOA Total :|V|Total|Detailed-Head|159.28|238.75|238.75|247.87
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|||2014-00-103-0-05|Grama Nyayalayas|V|Header|Detailed-Head||||
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|014|Other Allowance|2014-00-103-0-05|Other Allowance|V|Data|Object-Head||||3.97
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|015|Subsidiary Expenses|2014-00-103-0-05|Subsidiary Expenses|V|Data|Object-Head||1.00|1.00|
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|041|Travel Expenses|2014-00-103-0-05|Travel Expenses|V|Data|Object-Head|0.79|1.00|1.00|
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|050|Office Expenses|2014-00-103-0-05|Office Expenses|V|Data|Object-Head||3.00|3.00|1.00
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|051|General Expenses|2014-00-103-0-05|General Expenses|V|Data|Object-Head|15.95|1.00|1.00|
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|071|Building Expenses|2014-00-103-0-05|Building Expenses|V|Data|Object-Head|0.11|1.00|1.00|
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|195|Transport Expenses|2014-00-103-0-05|Transport Expenses|V|Data|Object-Head||1.00|1.00|
118|01|27|2014|Administration of Justice|00||103|Special Courts|0||05|Grama Nyayalayas|||2014-00-103-0-05|HOA Total :|V|Total|Detailed-Head|16.85|8.00|8.00|4.97
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|||||||2014-00-105|Civil and Sessions Courts|V|Header|Minor-Head||||
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|||2014-00-105-0-01|Civil and Sessions Courts|V|Header|Detailed-Head||||
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|002|Basic Pay|2014-00-105-0-01|Basic Pay|V|Data|Object-Head|20588.10|109302.00|109302.00|112673.00
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|003|Basic Pay-Staff|2014-00-105-0-01|Basic Pay-Staff|V|Data|Object-Head|71858.85|||
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|004|Interim Relief|2014-00-105-0-01|Interim Relief|V|Data|Object-Head|4188.87|||
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|011|Dearness Allowance|2014-00-105-0-01|Dearness Allowance|V|Data|Object-Head|24628.55|30366.00|30366.00|35270.00
118|01|27|2014|Administration of Justice|00||105|Civil and Sessions Courts|0||01|Civil and Sessions Courts|014|Other Allowance|2014-00-105-0-01|Other Allowance|V|Data|Object-Head|13598.33|15101.00|15101.00|15887.00
