Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|16|2025-26 - 7.53% KGS 2038(DOM 31-12-2038)|||2049-01-101-6-16|2025-26 - 7.53% KGS 2038(DOM 31-12-2038)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|16|2025-26 - 7.53% KGS 2038(DOM 31-12-2038)|241|Interest Payments|2049-01-101-6-16|Interest Payments|C|Data|Object-Head||||15060.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|16|2025-26 - 7.53% KGS 2038(DOM 31-12-2038)|||2049-01-101-6-16|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|15060.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|17|2025-26 - 7.16% KGS 2031(DOM 07-07-2031)|||2049-01-101-6-17|2025-26 - 7.16% KGS 2031(DOM 07-07-2031)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|17|2025-26 - 7.16% KGS 2031(DOM 07-07-2031)|241|Interest Payments|2049-01-101-6-17|Interest Payments|C|Data|Object-Head||||28640.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|17|2025-26 - 7.16% KGS 2031(DOM 07-07-2031)|||2049-01-101-6-17|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|28640.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|18|2025-26 - 7.34% KGS 2034(DOM 07-01-2034)|||2049-01-101-6-18|2025-26 - 7.34% KGS 2034(DOM 07-01-2034)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|18|2025-26 - 7.34% KGS 2034(DOM 07-01-2034)|241|Interest Payments|2049-01-101-6-18|Interest Payments|C|Data|Object-Head||||7340.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|18|2025-26 - 7.34% KGS 2034(DOM 07-01-2034)|||2049-01-101-6-18|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|7340.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|19|2025-26 - 7.51% KGS 2036(DOM 07-07-2036)|||2049-01-101-6-19|2025-26 - 7.51% KGS 2036(DOM 07-07-2036)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|19|2025-26 - 7.51% KGS 2036(DOM 07-07-2036)|241|Interest Payments|2049-01-101-6-19|Interest Payments|C|Data|Object-Head||||30040.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|19|2025-26 - 7.51% KGS 2036(DOM 07-07-2036)|||2049-01-101-6-19|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|30040.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|20|2025-26 - 7.25% KGS 2032(DOM 14-07-2032)|||2049-01-101-6-20|2025-26 - 7.25% KGS 2032(DOM 14-07-2032)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|20|2025-26 - 7.25% KGS 2032(DOM 14-07-2032)|241|Interest Payments|2049-01-101-6-20|Interest Payments|C|Data|Object-Head||||29000.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|20|2025-26 - 7.25% KGS 2032(DOM 14-07-2032)|||2049-01-101-6-20|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|29000.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|21|2025-26 - 7.32% KGS 2033(DOM 21-07-2033)|||2049-01-101-6-21|2025-26 - 7.32% KGS 2033(DOM 21-07-2033)|C|Header|Detailed-Head||||
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|21|2025-26 - 7.32% KGS 2033(DOM 21-07-2033)|241|Interest Payments|2049-01-101-6-21|Interest Payments|C|Data|Object-Head||||29280.00
200|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|6|Market Loans|21|2025-26 - 7.32% KGS 2033(DOM 21-07-2033)|||2049-01-101-6-21|HOA Total :|C|Total|Detailed-Head|0.00|0.00|0.00|29280.00
