Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
8|01|03|2052|Secretariat-General Services|00||||||||||2052|Secretariat-General Services|V|Header|Major-Head||||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|||||||2052-00-090|Secretariat|V|Header|Minor-Head||||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||||||2052-00-090-0||V|Header|Sub-Head||||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|||2052-00-090-0-07|Integrated Budget Information System(IBIS) and Other Charges|V|Header|Detailed-Head||||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|015|Subsidiary Expenses|2052-00-090-0-07|Subsidiary Expenses|V|Data|Object-Head|0.20|1.00|1.00|1.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|034|Contract/Outsource|2052-00-090-0-07|Contract/Outsource|V|Data|Object-Head|93.97|104.74|104.74|113.80
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|050|Office Expenses|2052-00-090-0-07|Office Expenses|V|Data|Object-Head|7.12|20.00|20.00|20.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|051|General Expenses|2052-00-090-0-07|General Expenses|V|Data|Object-Head|1106.42|40.00|80.00|80.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|059|Other Expenses|2052-00-090-0-07|Other Expenses|V|Data|Object-Head|0.48|109.54|69.54|20.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|195|Transport Expenses|2052-00-090-0-07|Transport Expenses|V|Data|Object-Head|4.56|5.00|5.00|5.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|221|Materials and Supplies|2052-00-090-0-07|Materials and Supplies|V|Data|Object-Head|0.77|1.00|1.00|1.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||07|Integrated Budget Information System(IBIS) and Other Charges|||2052-00-090-0-07|HOA Total :|V|Total|Detailed-Head|1213.52|281.28|281.28|240.80
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|||2052-00-090-0-12|Fiscal Policy Institute|V|Header|Detailed-Head||||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|002|Basic Pay|2052-00-090-0-12|Basic Pay|V|Data|Object-Head|87.97|128.00|128.00|149.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|003|Basic Pay-Staff|2052-00-090-0-12|Basic Pay-Staff|V|Data|Object-Head|29.33|||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|004|Interim Relief|2052-00-090-0-12|Interim Relief|V|Data|Object-Head|8.09|||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|011|Dearness Allowance|2052-00-090-0-12|Dearness Allowance|V|Data|Object-Head|39.50|38.00|38.00|52.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|014|Other Allowance|2052-00-090-0-12|Other Allowance|V|Data|Object-Head|37.83|39.00|39.00|43.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|015|Subsidiary Expenses|2052-00-090-0-12|Subsidiary Expenses|V|Data|Object-Head|80.35|110.00|95.00|114.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|020|Medical Allowance|2052-00-090-0-12|Medical Allowance|V|Data|Object-Head|0.21|||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|021|Reimbursement of Medical Expenses|2052-00-090-0-12|Reimbursement of Medical Expenses|V|Data|Object-Head||9.00|9.00|9.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|034|Contract/Outsource|2052-00-090-0-12|Contract/Outsource|V|Data|Object-Head|229.13|286.37|206.37|287.97
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|041|Travel Expenses|2052-00-090-0-12|Travel Expenses|V|Data|Object-Head|1.51|2.00|2.00|2.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|050|Office Expenses|2052-00-090-0-12|Office Expenses|V|Data|Object-Head|2.41|7.00|7.00|7.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|051|General Expenses|2052-00-090-0-12|General Expenses|V|Data|Object-Head|205.39|300.00|420.00|310.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|052|Telephone Charges|2052-00-090-0-12|Telephone Charges|V|Data|Object-Head|1.70|||
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|071|Building Expenses|2052-00-090-0-12|Building Expenses|V|Data|Object-Head|21.79|33.00|33.00|34.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|117|Scholarships & Incentives|2052-00-090-0-12|Scholarships & Incentives|V|Data|Object-Head|1.80|3.00|3.00|3.00
8|01|03|2052|Secretariat-General Services|00||090|Secretariat|0||12|Fiscal Policy Institute|195|Transport Expenses|2052-00-090-0-12|Transport Expenses|V|Data|Object-Head|26.33|75.00|20.00|61.27
