Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|||2070-00-108-1-01|Director of Fire Force|V|Header|Detailed-Head||||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|002|Basic Pay|2070-00-108-1-01|Basic Pay|V|Data|Object-Head|231.54|36472.00|36472.00|35607.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|003|Basic Pay-Staff|2070-00-108-1-01|Basic Pay-Staff|V|Data|Object-Head|29388.52|||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|004|Interim Relief|2070-00-108-1-01|Interim Relief|V|Data|Object-Head|1835.37|||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|011|Dearness Allowance|2070-00-108-1-01|Dearness Allowance|V|Data|Object-Head|6795.20|8044.00|8044.00|9059.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|014|Other Allowance|2070-00-108-1-01|Other Allowance|V|Data|Object-Head|5563.87|5915.00|5915.00|5761.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|015|Subsidiary Expenses|2070-00-108-1-01|Subsidiary Expenses|V|Data|Object-Head|21.20|25.00|25.00|25.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|020|Medical Allowance|2070-00-108-1-01|Medical Allowance|V|Data|Object-Head|236.96|||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|021|Reimbursement of Medical Expenses|2070-00-108-1-01|Reimbursement of Medical Expenses|V|Data|Object-Head|497.59|398.00|398.00|383.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|037|Payment on Service Contract|2070-00-108-1-01|Payment on Service Contract|V|Data|Object-Head||||840.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|041|Travel Expenses|2070-00-108-1-01|Travel Expenses|V|Data|Object-Head|186.75|150.00|180.00|156.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|050|Office Expenses|2070-00-108-1-01|Office Expenses|V|Data|Object-Head||50.00|175.00|175.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|051|General Expenses|2070-00-108-1-01|General Expenses|V|Data|Object-Head|841.64|850.00|725.00|150.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|052|Telephone Charges|2070-00-108-1-01|Telephone Charges|V|Data|Object-Head|49.86|||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|071|Building Expenses|2070-00-108-1-01|Building Expenses|V|Data|Object-Head|305.00|310.00|380.00|500.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|104|Contributions|2070-00-108-1-01|Contributions|V|Data|Object-Head|25.00|5.00|5.00|5.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|180|Machinery and Equipments|2070-00-108-1-01|Machinery and Equipments|V|Data|Object-Head|235.94|||
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|195|Transport Expenses|2070-00-108-1-01|Transport Expenses|V|Data|Object-Head|1234.62|1200.00|1200.00|1298.53
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|200|Maintenance Expenditure|2070-00-108-1-01|Maintenance Expenditure|V|Data|Object-Head|250.00|250.00|250.00|250.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|221|Materials and Supplies|2070-00-108-1-01|Materials and Supplies|V|Data|Object-Head|177.85|200.00|200.00|200.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force|234|Diet Expenses|2070-00-108-1-01|Diet Expenses|V|Data|Object-Head||||50.00
88|1|05|2070|Other Administrative Services|00||108||1||01|Director of Fire Force||||HOA Total :|V|Total|Detailed-Head|47876.91|53869.00|53969.00|54459.53
88|1|05|2070|Other Administrative Services|00||108||1||02|State Disaster Response Force|||2070-00-108-1-02|State Disaster Response Force|V|Header|Detailed-Head||||
88|1|05|2070|Other Administrative Services|00||108||1||02|State Disaster Response Force|002|Basic Pay|2070-00-108-1-02|Basic Pay|V|Data|Object-Head|73.47|1398.00|1531.00|1541.00
88|1|05|2070|Other Administrative Services|00||108||1||02|State Disaster Response Force|003|Basic Pay-Staff|2070-00-108-1-02|Basic Pay-Staff|V|Data|Object-Head|979.07|||
88|1|05|2070|Other Administrative Services|00||108||1||02|State Disaster Response Force|004|Interim Relief|2070-00-108-1-02|Interim Relief|V|Data|Object-Head|54.29|||
88|1|05|2070|Other Administrative Services|00||108||1||02|State Disaster Response Force|011|Dearness Allowance|2070-00-108-1-02|Dearness Allowance|V|Data|Object-Head|219.69|308.00|308.00|388.00
