Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
115|01|27|2014|Administration of Justice|00||102|High Courts|0||06|Stipend to Law Graduates|||2014-00-102-0-06|Stipend to Law Graduates||Header|Detailed-Head||||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||06|Stipend to Law Graduates|117|Scholarships & Incentives|2014-00-102-0-06|Scholarships & Incentives||Data|Object-Head|185.10|200.00|200.00|200.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||06|Stipend to Law Graduates|||2014-00-102-0-06|HOA Total :||Total|Detailed-Head|185.10|200.00|200.00|200.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|||2014-00-102-0-07|Karnataka Mediation Centre|C|Header|Detailed-Head||||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|037|Payment on Service Contract|2014-00-102-0-07|Payment on Service Contract|C|Data|Object-Head||11.52|21.02|15.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|041|Travel Expenses|2014-00-102-0-07|Travel Expenses|C|Data|Object-Head|2.68|5.00|5.00|5.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|050|Office Expenses|2014-00-102-0-07|Office Expenses|C|Data|Object-Head||12.00|12.00|12.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|051|General Expenses|2014-00-102-0-07|General Expenses|C|Data|Object-Head|49.35|26.00|26.00|20.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|052|Telephone Charges|2014-00-102-0-07|Telephone Charges|C|Data|Object-Head|0.90|||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|053|Purchase of Furniture and Fixture for Office|2014-00-102-0-07|Purchase of Furniture and Fixture for Office|C|Data|Object-Head|0.46|||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|071|Building Expenses|2014-00-102-0-07|Building Expenses|C|Data|Object-Head|15.52|20.00|20.00|18.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|180|Machinery and Equipments|2014-00-102-0-07|Machinery and Equipments|C|Data|Object-Head|0.73|||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|195|Transport Expenses|2014-00-102-0-07|Transport Expenses|C|Data|Object-Head|4.20|6.27|6.27|5.58
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|200|Maintenance Expenditure|2014-00-102-0-07|Maintenance Expenditure|C|Data|Object-Head|0.99|1.00|1.00|1.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|324|Honorarium|2014-00-102-0-07|Honorarium|C|Data|Object-Head|199.75|160.00|402.00|300.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||07|Karnataka Mediation Centre|||2014-00-102-0-07|HOA Total :|C|Total|Detailed-Head|274.58|241.79|493.29|376.58
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|||2014-00-102-0-12|Arbitration Centre Karnataka (Domestic & International)|C|Header|Detailed-Head||||
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|034|Contract/Outsource|2014-00-102-0-12|Contract/Outsource|C|Data|Object-Head||24.00|24.00|24.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|037|Payment on Service Contract|2014-00-102-0-12|Payment on Service Contract|C|Data|Object-Head||||9.60
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|041|Travel Expenses|2014-00-102-0-12|Travel Expenses|C|Data|Object-Head|1.75|2.00|2.00|2.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|050|Office Expenses|2014-00-102-0-12|Office Expenses|C|Data|Object-Head||11.00|11.00|11.00
115|01|27|2014|Administration of Justice|00||102|High Courts|0||12|Arbitration Centre Karnataka (Domestic & International)|051|General Expenses|2014-00-102-0-12|General Expenses|C|Data|Object-Head|25.86|7.00|11.87|7.00
