Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|015|Subsidiary Expenses|2056-00-102-0-01|Subsidiary Expenses||Data|Object-Head|810.00|800.00|2550.00|2500.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|020|Medical Allowance|2056-00-102-0-01|Medical Allowance||Data|Object-Head|0.95|||
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|021|Reimbursement of Medical Expenses|2056-00-102-0-01|Reimbursement of Medical Expenses||Data|Object-Head|1.51|12.00|12.00|12.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|041|Travel Expenses|2056-00-102-0-01|Travel Expenses||Data|Object-Head|0.28|1.00|1.00|1.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|051|General Expenses|2056-00-102-0-01|General Expenses||Data|Object-Head|1.97|2.00|2.00|2.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|071|Building Expenses|2056-00-102-0-01|Building Expenses||Data|Object-Head|0.48|2.00|2.00|2.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|180|Machinery and Equipments|2056-00-102-0-01|Machinery and Equipments||Data|Object-Head|99.98|||
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)|221|Materials and Supplies|2056-00-102-0-01|Materials and Supplies||Data|Object-Head|294.70|200.00|200.00|200.00
85|01|05|2056|Jails|00||102|Jail Manufacturing Unit|0||01|Jail Manufacturing Unit (Establishment and Administration)||||HOA Total :||Total|Detailed-Head|1408.15|1241.00|2991.00|2953.00
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|||2056-00-911-0-00|Deduct Recoveries of Over Payment||Header|Detailed-Head||||
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment|364|Deduct - Recoveries|2056-00-911-0-00|Deduct - Recoveries||Data|Object-Head|-0.18|||
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||00|Deduct Recoveries of Over Payment||||HOA Total :||Total|Detailed-Head|-0.18|0.00|0.00|0.00
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|||2056-00-911-0-01|Deduct Recovery of Over Payments of Current Year||Header|Detailed-Head||||
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2056-00-911-0-01|Deduct - Recoveries||Data|Object-Head|-6.32|||
85|01|05|2056|Jails|00||911|Deduct Recoveries of Over Payment|0||01|Deduct Recovery of Over Payments of Current Year||||HOA Total :||Total|Detailed-Head|-6.32|0.00|0.00|0.00
85|01|05|2056|Jails|00|||||||||||2056 - Total :||Total|Major-Head|34712.95|38424.76|40174.76|41655.43
