Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||01|Interest on SDRF Fund|||2049-05-105-0-01|Interest on SDRF Fund|C|Header|Detailed-Head||||
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||01|Interest on SDRF Fund|240|Repayment of Borrowings|2049-05-105-0-01|Repayment of Borrowings|C|Data|Object-Head|2015.35|||
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||01|Interest on SDRF Fund|241|Interest Payments|2049-05-105-0-01|Interest Payments|C|Data|Object-Head||1.00|1.00|1.00
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||01|Interest on SDRF Fund|||2049-05-105-0-01|HOA Total :|C|Total|Detailed-Head|2015.35|1.00|1.00|1.00
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||02|Interest on CAMPA Fund|||2049-05-105-0-02|Interest on CAMPA Fund|C|Header|Detailed-Head||||
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||02|Interest on CAMPA Fund|240|Repayment of Borrowings|2049-05-105-0-02|Repayment of Borrowings|C|Data|Object-Head|2362.92|||
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||02|Interest on CAMPA Fund|241|Interest Payments|2049-05-105-0-02|Interest Payments|C|Data|Object-Head||3407.00|3418.88|4345.00
211|01|29|2049|Interest Payments|05|Interest on Reserve Funds|105|Interest on SDRF Fund|0||02|Interest on CAMPA Fund|||2049-05-105-0-02|HOA Total :|C|Total|Detailed-Head|2362.92|3407.00|3418.88|4345.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|101|Interest on Consumer Welfare Fund|1||01|Interest on Consumer Welfare Fund|||2049-60-101-1-01|Interest on Consumer Welfare Fund|C|Header|Detailed-Head||||
211|01|29|2049|Interest Payments|60|Other Interest Payments|101|Interest on Consumer Welfare Fund|1||01|Interest on Consumer Welfare Fund|241|Interest Payments|2049-60-101-1-01|Interest Payments|C|Data|Object-Head||1.00|1.00|1.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|101|Interest on Consumer Welfare Fund|1||01|Interest on Consumer Welfare Fund|||2049-60-101-1-01|HOA Total :|C|Total|Detailed-Head|0.00|1.00|1.00|1.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||01|Interest on Delayed Payments|||2049-60-701-0-01|Interest on Delayed Payments|C|Header|Detailed-Head||||
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||01|Interest on Delayed Payments|240|Repayment of Borrowings|2049-60-701-0-01|Repayment of Borrowings|C|Data|Object-Head|302.48|||
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||01|Interest on Delayed Payments|241|Interest Payments|2049-60-701-0-01|Interest Payments|C|Data|Object-Head||5.00|5.00|13.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||01|Interest on Delayed Payments|||2049-60-701-0-01|HOA Total :|C|Total|Detailed-Head|302.48|5.00|5.00|13.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||02|Interest on delayed releases of FC Grants|||2049-60-701-0-02|Interest on delayed releases of FC Grants|C|Header|Detailed-Head||||
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||02|Interest on delayed releases of FC Grants|241|Interest Payments|2049-60-701-0-02|Interest Payments|C|Data|Object-Head||100.00|100.00|100.00
211|01|29|2049|Interest Payments|60|Other Interest Payments|701|Interest on Delayed Payments|0||02|Interest on delayed releases of FC Grants|||2049-60-701-0-02|HOA Total :|C|Total|Detailed-Head|0.00|100.00|100.00|100.00
