Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|68|2020-21 - 7.35% KSDL 2040 (DOM : 24-02-2040)|241|Interest Payments|2049-01-101-4-68|Interest Payments|C|Data|Object-Head||7350.00|7350.00|7350.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|68|2020-21 - 7.35% KSDL 2040 (DOM : 24-02-2040)|||2049-01-101-4-68|HOA Total :|C|Total|Detailed-Head|7350.00|7350.00|7350.00|7350.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|69|2020-21 - 7.29% KSDL 2036 (DOM : 03-03-2036)|||2049-01-101-4-69|2020-21 - 7.29% KSDL 2036 (DOM : 03-03-2036)|C|Header|Detailed-Head||||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|69|2020-21 - 7.29% KSDL 2036 (DOM : 03-03-2036)|240|Repayment of Borrowings|2049-01-101-4-69|Repayment of Borrowings|C|Data|Object-Head|7289.99|||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|69|2020-21 - 7.29% KSDL 2036 (DOM : 03-03-2036)|241|Interest Payments|2049-01-101-4-69|Interest Payments|C|Data|Object-Head||7290.00|7290.00|7290.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|69|2020-21 - 7.29% KSDL 2036 (DOM : 03-03-2036)|||2049-01-101-4-69|HOA Total :|C|Total|Detailed-Head|7289.99|7290.00|7290.00|7290.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|70|2020-21 - 7.29% KSDL 2037 (DOM : 03-03-2037)|||2049-01-101-4-70|2020-21 - 7.29% KSDL 2037 (DOM : 03-03-2037)|C|Header|Detailed-Head||||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|70|2020-21 - 7.29% KSDL 2037 (DOM : 03-03-2037)|240|Repayment of Borrowings|2049-01-101-4-70|Repayment of Borrowings|C|Data|Object-Head|7284.90|||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|70|2020-21 - 7.29% KSDL 2037 (DOM : 03-03-2037)|241|Interest Payments|2049-01-101-4-70|Interest Payments|C|Data|Object-Head||7290.00|7290.00|7290.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|70|2020-21 - 7.29% KSDL 2037 (DOM : 03-03-2037)|||2049-01-101-4-70|HOA Total :|C|Total|Detailed-Head|7284.90|7290.00|7290.00|7290.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|71|2020-21 - 7.22% KSDL 2038 (DOM : 03-03-2038)|||2049-01-101-4-71|2020-21 - 7.22% KSDL 2038 (DOM : 03-03-2038)|C|Header|Detailed-Head||||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|71|2020-21 - 7.22% KSDL 2038 (DOM : 03-03-2038)|240|Repayment of Borrowings|2049-01-101-4-71|Repayment of Borrowings|C|Data|Object-Head|7220.00|||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|71|2020-21 - 7.22% KSDL 2038 (DOM : 03-03-2038)|241|Interest Payments|2049-01-101-4-71|Interest Payments|C|Data|Object-Head||7220.00|7220.00|7220.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|71|2020-21 - 7.22% KSDL 2038 (DOM : 03-03-2038)|||2049-01-101-4-71|HOA Total :|C|Total|Detailed-Head|7220.00|7220.00|7220.00|7220.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|72|2020-21 - 7.24% KSDL 2037 (DOM : 10-03-2037)|||2049-01-101-4-72|2020-21 - 7.24% KSDL 2037 (DOM : 10-03-2037)|C|Header|Detailed-Head||||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|72|2020-21 - 7.24% KSDL 2037 (DOM : 10-03-2037)|240|Repayment of Borrowings|2049-01-101-4-72|Repayment of Borrowings|C|Data|Object-Head|7240.00|||
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|72|2020-21 - 7.24% KSDL 2037 (DOM : 10-03-2037)|241|Interest Payments|2049-01-101-4-72|Interest Payments|C|Data|Object-Head||7240.00|7240.00|7240.00
172|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|4|Interest on Market Loans|72|2020-21 - 7.24% KSDL 2037 (DOM : 10-03-2037)|||2049-01-101-4-72|HOA Total :|C|Total|Detailed-Head|7240.00|7240.00|7240.00|7240.00
