Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|78|2018-19 - 8.32% KSDL 2029 (DOM: 06-02-2029)|||2049-01-101-3-78|2018-19 - 8.32% KSDL 2029 (DOM: 06-02-2029)|C|Header|Detailed-Head||||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|78|2018-19 - 8.32% KSDL 2029 (DOM: 06-02-2029)|240|Repayment of Borrowings|2049-01-101-3-78|Repayment of Borrowings|C|Data|Object-Head|16640.00|||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|78|2018-19 - 8.32% KSDL 2029 (DOM: 06-02-2029)|241|Interest Payments|2049-01-101-3-78|Interest Payments|C|Data|Object-Head||16640.00|16640.00|16640.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|78|2018-19 - 8.32% KSDL 2029 (DOM: 06-02-2029)|||2049-01-101-3-78|HOA Total :|C|Total|Detailed-Head|16640.00|16640.00|16640.00|16640.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|79|2018-19 - 8.30% KSDL 2029 (DOM: 20-02-2029)|||2049-01-101-3-79|2018-19 - 8.30% KSDL 2029 (DOM: 20-02-2029)|C|Header|Detailed-Head||||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|79|2018-19 - 8.30% KSDL 2029 (DOM: 20-02-2029)|240|Repayment of Borrowings|2049-01-101-3-79|Repayment of Borrowings|C|Data|Object-Head|12450.00|||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|79|2018-19 - 8.30% KSDL 2029 (DOM: 20-02-2029)|241|Interest Payments|2049-01-101-3-79|Interest Payments|C|Data|Object-Head||12450.00|12450.00|12450.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|79|2018-19 - 8.30% KSDL 2029 (DOM: 20-02-2029)|||2049-01-101-3-79|HOA Total :|C|Total|Detailed-Head|12450.00|12450.00|12450.00|12450.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|80|2018-19 - 8.34% KSDL 2029 (DOM: 27-02-2029)|||2049-01-101-3-80|2018-19 - 8.34% KSDL 2029 (DOM: 27-02-2029)|C|Header|Detailed-Head||||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|80|2018-19 - 8.34% KSDL 2029 (DOM: 27-02-2029)|240|Repayment of Borrowings|2049-01-101-3-80|Repayment of Borrowings|C|Data|Object-Head|8340.00|||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|80|2018-19 - 8.34% KSDL 2029 (DOM: 27-02-2029)|241|Interest Payments|2049-01-101-3-80|Interest Payments|C|Data|Object-Head||8340.00|8340.00|8340.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|80|2018-19 - 8.34% KSDL 2029 (DOM: 27-02-2029)|||2049-01-101-3-80|HOA Total :|C|Total|Detailed-Head|8340.00|8340.00|8340.00|8340.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|81|2018-19 -8.28% KSDL 2026 (DOM: 06-03-2026)|||2049-01-101-3-81|2018-19 -8.28% KSDL 2026 (DOM: 06-03-2026)|C|Header|Detailed-Head||||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|81|2018-19 -8.28% KSDL 2026 (DOM: 06-03-2026)|240|Repayment of Borrowings|2049-01-101-3-81|Repayment of Borrowings|C|Data|Object-Head|16560.00|||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|81|2018-19 -8.28% KSDL 2026 (DOM: 06-03-2026)|241|Interest Payments|2049-01-101-3-81|Interest Payments|C|Data|Object-Head||16560.00|16560.00|
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|81|2018-19 -8.28% KSDL 2026 (DOM: 06-03-2026)|||2049-01-101-3-81|HOA Total :|C|Total|Detailed-Head|16560.00|16560.00|16560.00|0.00
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|82|2018-19 - 8.32% KSDL 2029 (DOM: 13-03-2029)|||2049-01-101-3-82|2018-19 - 8.32% KSDL 2029 (DOM: 13-03-2029)|C|Header|Detailed-Head||||
153|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|3|Interest on Market Loans|82|2018-19 - 8.32% KSDL 2029 (DOM: 13-03-2029)|240|Repayment of Borrowings|2049-01-101-3-82|Repayment of Borrowings|C|Data|Object-Head|16637.09|||
