Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|09|2021-22 - 7.37% KSDL 2038 (DOM :25-01-2038)|241|Interest Payments|2049-01-101-5-09|Interest Payments|C|Data|Object-Head||18425.00|18425.00|18425.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|09|2021-22 - 7.37% KSDL 2038 (DOM :25-01-2038)|||2049-01-101-5-09|HOA Total :|C|Total|Detailed-Head|18424.98|18425.00|18425.00|18425.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|10|2021-22 - 7.36% KSDL 2039 (DOM :25-01-2039)|||2049-01-101-5-10|2021-22 - 7.36% KSDL 2039 (DOM :25-01-2039)|C|Header|Detailed-Head||||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|10|2021-22 - 7.36% KSDL 2039 (DOM :25-01-2039)|240|Repayment of Borrowings|2049-01-101-5-10|Repayment of Borrowings|C|Data|Object-Head|18400.00|||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|10|2021-22 - 7.36% KSDL 2039 (DOM :25-01-2039)|241|Interest Payments|2049-01-101-5-10|Interest Payments|C|Data|Object-Head||18400.00|18400.00|18400.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|10|2021-22 - 7.36% KSDL 2039 (DOM :25-01-2039)|||2049-01-101-5-10|HOA Total :|C|Total|Detailed-Head|18400.00|18400.00|18400.00|18400.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|11|2021-22 - 7.21% KSDL 2032 (DOM :02-02-2032)|||2049-01-101-5-11|2021-22 - 7.21% KSDL 2032 (DOM :02-02-2032)|C|Header|Detailed-Head||||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|11|2021-22 - 7.21% KSDL 2032 (DOM :02-02-2032)|240|Repayment of Borrowings|2049-01-101-5-11|Repayment of Borrowings|C|Data|Object-Head|18025.00|||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|11|2021-22 - 7.21% KSDL 2032 (DOM :02-02-2032)|241|Interest Payments|2049-01-101-5-11|Interest Payments|C|Data|Object-Head||18025.00|18025.00|18025.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|11|2021-22 - 7.21% KSDL 2032 (DOM :02-02-2032)|||2049-01-101-5-11|HOA Total :|C|Total|Detailed-Head|18025.00|18025.00|18025.00|18025.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|12|2021-22 - 7.32% KSDL 2034 (DOM :02-02-2034)|||2049-01-101-5-12|2021-22 - 7.32% KSDL 2034 (DOM :02-02-2034)|C|Header|Detailed-Head||||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|12|2021-22 - 7.32% KSDL 2034 (DOM :02-02-2034)|240|Repayment of Borrowings|2049-01-101-5-12|Repayment of Borrowings|C|Data|Object-Head|18300.00|||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|12|2021-22 - 7.32% KSDL 2034 (DOM :02-02-2034)|241|Interest Payments|2049-01-101-5-12|Interest Payments|C|Data|Object-Head||18300.00|18300.00|18300.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|12|2021-22 - 7.32% KSDL 2034 (DOM :02-02-2034)|||2049-01-101-5-12|HOA Total :|C|Total|Detailed-Head|18300.00|18300.00|18300.00|18300.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|13|2021-22 - 7.30% KSDL 2032 (DOM :09-02-2032)|||2049-01-101-5-13|2021-22 - 7.30% KSDL 2032 (DOM :09-02-2032)|C|Header|Detailed-Head||||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|13|2021-22 - 7.30% KSDL 2032 (DOM :09-02-2032)|240|Repayment of Borrowings|2049-01-101-5-13|Repayment of Borrowings|C|Data|Object-Head|14600.00|||
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|13|2021-22 - 7.30% KSDL 2032 (DOM :09-02-2032)|241|Interest Payments|2049-01-101-5-13|Interest Payments|C|Data|Object-Head||14600.00|14600.00|14600.00
180|01|29|2049|Interest Payments|01|Interest on Internal Debt|101|Interest on Market Loans|5|Interest on Market Loans|13|2021-22 - 7.30% KSDL 2032 (DOM :09-02-2032)|||2049-01-101-5-13|HOA Total :|C|Total|Detailed-Head|14600.00|14600.00|14600.00|14600.00
