Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||03|Weavers Package-Power Subsidy|||2851-00-103-0-03|Weavers Package-Power Subsidy|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||03|Weavers Package-Power Subsidy|106|Subsidies|2851-00-103-0-03|Subsidies|V|Data|Object-Head|9500.00|9500.00|9500.00|9500.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||03|Weavers Package-Power Subsidy|422|Schedule Caste Sub Plan|2851-00-103-0-03|Schedule Caste Sub Plan|V|Data|Object-Head|325.00|325.00|325.00|325.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||03|Weavers Package-Power Subsidy|423|Tribal Sub Plan|2851-00-103-0-03|Tribal Sub Plan|V|Data|Object-Head|175.00|175.00|175.00|175.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||03|Weavers Package-Power Subsidy||||HOA Total :|V|Total|Detailed-Head|10000.00|10000.00|10000.00|10000.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||53|Nekaar Samman|||2851-00-103-0-53|Nekaar Samman|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||53|Nekaar Samman|106|Subsidies|2851-00-103-0-53|Subsidies|V|Data|Object-Head|5869.43|6000.00|6000.00|6500.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||53|Nekaar Samman||||HOA Total :|V|Total|Detailed-Head|5869.43|6000.00|6000.00|6500.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||62|Weavers Package|||2851-00-103-0-62|Weavers Package|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||62|Weavers Package|106|Subsidies|2851-00-103-0-62|Subsidies|V|Data|Object-Head|3011.08|1000.00|1000.00|1000.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||62|Weavers Package||||HOA Total :|V|Total|Detailed-Head|3011.08|1000.00|1000.00|1000.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||69|Assistance to KHDC|||2851-00-103-0-69|Assistance to KHDC|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||69|Assistance to KHDC|106|Subsidies|2851-00-103-0-69|Subsidies|V|Data|Object-Head|1000.00|1000.00|1000.00|1000.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||69|Assistance to KHDC||||HOA Total :|V|Total|Detailed-Head|1000.00|1000.00|1000.00|1000.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||72|Subsidy for Establishment of SME Units under SCSP-TSP|||2851-00-103-0-72|Subsidy for Establishment of SME Units under SCSP-TSP|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||72|Subsidy for Establishment of SME Units under SCSP-TSP|422|Schedule Caste Sub Plan|2851-00-103-0-72|Schedule Caste Sub Plan|V|Data|Object-Head|4305.00|3250.00|3250.00|3250.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||72|Subsidy for Establishment of SME Units under SCSP-TSP|423|Tribal Sub Plan|2851-00-103-0-72|Tribal Sub Plan|V|Data|Object-Head|1900.00|1750.00|1750.00|1750.00
13|06|18|2851|Village and Small Industries|00||103|Handloom Industries|0||72|Subsidy for Establishment of SME Units under SCSP-TSP||||HOA Total :|V|Total|Detailed-Head|6205.00|5000.00|5000.00|5000.00
13|06|18|2851|Village and Small Industries|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayments of Previous Years|||2851-00-911-0-02|Deduct Recoveries of Overpayments of Previous Years|V|Header|Detailed-Head||||
13|06|18|2851|Village and Small Industries|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayments of Previous Years|364|Deduct - Recoveries|2851-00-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-84.18|||
13|06|18|2851|Village and Small Industries|00||911|Deduct Recoveries of Overpayments|0||02|Deduct Recoveries of Overpayments of Previous Years||||HOA Total :|V|Total|Detailed-Head|-84.18|0.00|0.00|0.00
