19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|050|Office Expenses|2402-00-102-0-15|Office Expenses|V|Data|Object-Head||6.00|6.00|6.00
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|051|General Expenses|2402-00-102-0-15|General Expenses|V|Data|Object-Head|49.50|50.00|50.00|62.00
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|052|Telephone Charges|2402-00-102-0-15|Telephone Charges|V|Data|Object-Head|4.91|||
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|071|Building Expenses|2402-00-102-0-15|Building Expenses|V|Data|Object-Head|340.46|250.00|250.00|300.00
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|180|Machinery and Equipments|2402-00-102-0-15|Machinery and Equipments|V|Data|Object-Head|0.78|||
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|195|Transport Expenses|2402-00-102-0-15|Transport Expenses|V|Data|Object-Head|20.50|23.34|23.34|40.24
19|03|01|2402|Soil & Water Conservation|00||102||0||15|Soil & Water Conservation - Watershed Development Department - Directorate of Watershed Development|||||HOA Total :|V|Total|Detailed-Head|2327.94|2557.34|2559.07|2712.24
19|03|01|2402|Soil & Water Conservation|00||102||0||30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||2402-00-102-0-30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|V|Header|Detailed-Head||||
19|03|01|2402|Soil & Water Conservation|00||102||0||30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|140|Minor Works|2402-00-102-0-30|Minor Works|V|Data|Object-Head|3401.39|||
19|03|01|2402|Soil & Water Conservation|00||102||0||30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|422|Schedule Caste Sub Plan|2402-00-102-0-30|Schedule Caste Sub Plan|V|Data|Object-Head|282.76|||
19|03|01|2402|Soil & Water Conservation|00||102||0||30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|423|Tribal Sub Plan|2402-00-102-0-30|Tribal Sub Plan|V|Data|Object-Head|127.61|||
19|03|01|2402|Soil & Water Conservation|00||102||0||30|CSS-Central Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||||HOA Total :|V|Total|Detailed-Head|3811.76|0.00|0.00|0.00
19|03|01|2402|Soil & Water Conservation|00||102||0||33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||2402-00-102-0-33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|V|Header|Detailed-Head||||
19|03|01|2402|Soil & Water Conservation|00||102||0||33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|140|Minor Works|2402-00-102-0-33|Minor Works|V|Data|Object-Head|2267.59|||
19|03|01|2402|Soil & Water Conservation|00||102||0||33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|422|Schedule Caste Sub Plan|2402-00-102-0-33|Schedule Caste Sub Plan|V|Data|Object-Head|188.51|||
19|03|01|2402|Soil & Water Conservation|00||102||0||33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|423|Tribal Sub Plan|2402-00-102-0-33|Tribal Sub Plan|V|Data|Object-Head|85.08|||
19|03|01|2402|Soil & Water Conservation|00||102||0||33|CSS-State Share- Watershed Development Component of Pradhana Mantri Krishi Sinchayee Yojana 2.0 (WDC-PMKSY 2.0)|||||HOA Total :|V|Total|Detailed-Head|2541.18|0.00|0.00|0.00
19|03|01|2402|Soil & Water Conservation|00||103||0||06|World Bank Assisted REWARD (Rejuvinating Watersheds for Agricultural Resilience through Innovative Development) Project-EAP(IND-9314)|||2402-00-103-0-06|World Bank Assisted REWARD (Rejuvinating Watersheds for Agricultural Resilience through Innovative Development) Project-EAP(IND-9314)|V|Header|Detailed-Head||||
19|03|01|2402|Soil & Water Conservation|00||103||0||06|World Bank Assisted REWARD (Rejuvinating Watersheds for Agricultural Resilience through Innovative Development) Project-EAP(IND-9314)|051|General Expenses|2402-00-103-0-06|General Expenses|V|Data|Object-Head|3500.00||||
