61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|115|GIA Contract /Outsource|2403-00-113-0-06|GIA Contract /Outsource|V|Data|Object-Head|2335.52|2563.66|2563.66|2685.55
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|117|Scholarships & Incentives|2403-00-113-0-06|Scholarships & Incentives|V|Data|Object-Head|720.78|720.00|720.00|755.67
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|118|Grants-in-Aid-Pensions|2403-00-113-0-06|Grants-in-Aid-Pensions|V|Data|Object-Head|3056.27|3027.09|3027.09|3687.71
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|422|Schedule Caste Sub Plan|2403-00-113-0-06|Schedule Caste Sub Plan|V|Data|Object-Head|25.78|27.00|27.00|35.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|423|Tribal Sub Plan|2403-00-113-0-06|Tribal Sub Plan|V|Data|Object-Head|10.48|11.00|11.00|11.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||06|Establishment of Veterinary and Animal Sciences University,Bidar|||2403-00-113-0-06|HOA Total :|V|Total|Detailed-Head|16519.75|17465.73|17465.73|18930.27
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||07|CSS-Central Share-Integrated Sample Survey||||2403-00-113-0-07|CSS-Central Share-Integrated Sample Survey|V|Header|Detailed-Head||||
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||07|CSS-Central Share-Integrated Sample Survey|009|Transfer of Salary-Honorarium to SNA/SPARSH Salary Grants|2403-00-113-0-07|Transfer of Salary-Honorarium to SNA/SPARSH Salary Grants|V|Data|Object-Head|180.00|225.00|225.00|360.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||07|CSS-Central Share-Integrated Sample Survey||||2403-00-113-0-07|HOA Total :|V|Total|Detailed-Head|180.00|225.00|225.00|360.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||08|CSS-State Share-Integrated Sample Survey||||2403-00-113-0-08|CSS-State Share-Integrated Sample Survey|V|Header|Detailed-Head||||
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||08|CSS-State Share-Integrated Sample Survey|009|Transfer of Salary-Honorarium to SNA/SPARSH Salary Grants|2403-00-113-0-08|Transfer of Salary-Honorarium to SNA/SPARSH Salary Grants|V|Data|Object-Head|180.00|225.00|225.00|360.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||08|CSS-State Share-Integrated Sample Survey||||2403-00-113-0-08|HOA Total :|V|Total|Detailed-Head|180.00|225.00|225.00|360.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||09|CSS-Central Share(100% GoI)-Integrated Sample Survey- Other Components||||2403-00-113-0-09|CSS-Central Share(100% GoI)-Integrated Sample Survey- Other Components|V|Header|Detailed-Head||||
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||09|CSS-Central Share(100% GoI)-Integrated Sample Survey- Other Components|015|Subsidiary Expenses|2403-00-113-0-09|Subsidiary Expenses|V|Data|Object-Head||12.50|12.50|11.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||09|CSS-Central Share(100% GoI)-Integrated Sample Survey- Other Components|051|General Expenses|2403-00-113-0-09|General Expenses|V|Data|Object-Head|7.85|12.50|12.50|10.00
61|03|02|2403|Animal Husbandry|00||113|Animal Husbandry Statistics|0||09|CSS-Central Share(100% GoI)-Integrated Sample Survey- Other Components||||2403-00-113-0-09|HOA Total :|V|Total|Detailed-Head|7.85|25.00|25.00|21.00
