Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
125|02|22|2211|Family Welfare|00||003||0||01|Regional Health and Family Welfare Training Centres|195|Transport Expenses|2211-00-003-0-01|Transport Expenses|V|Data|Object-Head|2.16|10.00|10.00|3.00
125|02|22|2211|Family Welfare|00||003||0||01|Regional Health and Family Welfare Training Centres|200|Maintenance Expenditure|2211-00-003-0-01|Maintenance Expenditure|V|Data|Object-Head|9.27|10.00|10.00|10.00
125|02|22|2211|Family Welfare|00||003||0||01|Regional Health and Family Welfare Training Centres||||HOA Total :|V|Total|Detailed-Head|1617.79|1784.28|1784.28|850.15
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|||2211-00-102-0-01|Urban Family Welfare Centres run by State Government|V|Header|Detailed-Head||||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|002|Basic Pay|2211-00-102-0-01|Basic Pay|V|Data|Object-Head|122.31|423.00|423.00|374.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|003|Basic Pay-Staff|2211-00-102-0-01|Basic Pay-Staff|V|Data|Object-Head|238.25|||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|004|Interim Relief|2211-00-102-0-01|Interim Relief|V|Data|Object-Head|25.91|||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|011|Dearness Allowance|2211-00-102-0-01|Dearness Allowance|V|Data|Object-Head|89.88|93.00|93.00|94.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|014|Other Allowance|2211-00-102-0-01|Other Allowance|V|Data|Object-Head|114.04|124.00|124.00|89.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|020|Medical Allowance|2211-00-102-0-01|Medical Allowance|V|Data|Object-Head|1.69|||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|021|Reimbursement of Medical Expenses|2211-00-102-0-01|Reimbursement of Medical Expenses|V|Data|Object-Head||15.00|15.00|15.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|041|Travel Expenses|2211-00-102-0-01|Travel Expenses|V|Data|Object-Head|0.58|1.00|1.00|1.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|051|General Expenses|2211-00-102-0-01|General Expenses|V|Data|Object-Head|3.37|4.00|4.00|4.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|071|Building Expenses|2211-00-102-0-01|Building Expenses|V|Data|Object-Head|2.99|3.00|3.00|3.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government|221|Materials and Supplies|2211-00-102-0-01|Materials and Supplies|V|Data|Object-Head|0.86|1.00|1.00|1.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||01|Urban Family Welfare Centres run by State Government||||HOA Total :|V|Total|Detailed-Head|599.88|664.00|664.00|581.00
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||02|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|||2211-00-102-0-02|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|V|Header|Detailed-Head||||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||02|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|101|Grants-in-Aid-Salaries|2211-00-102-0-02|Grants-in-Aid-Salaries|V|Data|Object-Head|897.58|1378.46|1378.46|
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||02|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations||||HOA Total :|V|Total|Detailed-Head|897.58|1378.46|1378.46|
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||04|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|||2211-00-102-0-04|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|V|Header|Detailed-Head||||
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||04|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations|101|Grants-in-Aid-Salaries|2211-00-102-0-04|Grants-in-Aid-Salaries|V|Data|Object-Head||||1343.79
125|02|22|2211|Family Welfare|00||102|Urban Family Welfare Services|0||04|Urban Family Welfare Centres run by Local Bodies & Voluntary Organisations||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|1343.79
