Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|||4210-01-200-0-03|CSS-Central Share-PM-ABHIM||Header|Detailed-Head||||
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|132|Other Capital Expenses|4210-01-200-0-03|Other Capital Expenses||Data|Object-Head||||13259.32
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|139|Major Works|4210-01-200-0-03|Major Works||Data|Object-Head|10082.79|13259.32|14111.00|
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|422|Schedule Caste Sub Plan|4210-01-200-0-03|Schedule Caste Sub Plan||Data|Object-Head|2364.43|4107.79|4107.79|4107.79
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|423|Tribal Sub Plan|4210-01-200-0-03|Tribal Sub Plan||Data|Object-Head|1372.10|2131.89|2131.89|2131.89
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||03|CSS-Central Share-PM-ABHIM|||4210-01-200-0-03|HOA Total :||Total|Detailed-Head|13819.32|19499.00|20350.68|19499.00
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||04|Grants from Karnataka State Road Safety Fund|||4210-01-200-0-04|Grants from Karnataka State Road Safety Fund||Header|Detailed-Head||||
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||04|Grants from Karnataka State Road Safety Fund|132|Other Capital Expenses|4210-01-200-0-04|Other Capital Expenses||Data|Object-Head||4500.00|4500.00|4500.00
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||04|Grants from Karnataka State Road Safety Fund|||4210-01-200-0-04|HOA Total :||Total|Detailed-Head|0.00|4500.00|4500.00|4500.00
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||05|CSS-Central Share-NHM Capital Grants|||4210-01-200-0-05|CSS-Central Share-NHM Capital Grants||Header|Detailed-Head||||
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||05|CSS-Central Share-NHM Capital Grants|132|Other Capital Expenses|4210-01-200-0-05|Other Capital Expenses||Data|Object-Head|||1335.00|2780.53
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||05|CSS-Central Share-NHM Capital Grants|422|Schedule Caste Sub Plan|4210-01-200-0-05|Schedule Caste Sub Plan||Data|Object-Head|||406.00|626.03
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||05|CSS-Central Share-NHM Capital Grants|423|Tribal Sub Plan|4210-01-200-0-05|Tribal Sub Plan||Data|Object-Head|||10.00|254.44
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||05|CSS-Central Share-NHM Capital Grants|||4210-01-200-0-05|HOA Total :||Total|Detailed-Head|0.00|0.00|1751.00|3661.00
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||06|CSS-State Share-NHM Capital Grants|||4210-01-200-0-06|CSS-State Share-NHM Capital Grants||Header|Detailed-Head||||
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||06|CSS-State Share-NHM Capital Grants|132|Other Capital Expenses|4210-01-200-0-06|Other Capital Expenses||Data|Object-Head|||890.00|1853.18
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||06|CSS-State Share-NHM Capital Grants|422|Schedule Caste Sub Plan|4210-01-200-0-06|Schedule Caste Sub Plan||Data|Object-Head|||270.67|417.24
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||06|CSS-State Share-NHM Capital Grants|423|Tribal Sub Plan|4210-01-200-0-06|Tribal Sub Plan||Data|Object-Head|||6.67|169.58
134|02|22|4210|Capital Outlay on Medical & Public Health|01|Hospital|200||0||06|CSS-State Share-NHM Capital Grants|||4210-01-200-0-06|HOA Total :||Total|Detailed-Head|0.00|0.00|1167.34|2440.00
