Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||03|Bangalore University|||2202-03-102-0-03|Bangalore University|V|Header|Detailed-Head||||
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||03|Bangalore University|101|Grants-in-Aid-Salaries|2202-03-102-0-03|Grants-in-Aid-Salaries|V|Data|Object-Head|8149.67|8828.73|8828.73|8584.98
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||03|Bangalore University|118|Grants-in-Aid-Pensions|2202-03-102-0-03|Grants-in-Aid-Pensions|V|Data|Object-Head|500.00|500.00|1000.00|1000.00
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||03|Bangalore University|||2202-03-102-0-03|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|8649.67|9328.73|9828.73|9584.98
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||04|Gulbarga University|||2202-03-102-0-04|Gulbarga University|V|Header|Detailed-Head||||
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||04|Gulbarga University|101|Grants-in-Aid-Salaries|2202-03-102-0-04|Grants-in-Aid-Salaries|V|Data|Object-Head|3342.27|3512.61|3394.50|3034.09
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||04|Gulbarga University|118|Grants-in-Aid-Pensions|2202-03-102-0-04|Grants-in-Aid-Pensions|V|Data|Object-Head|1650.00|1650.00|3150.00|2000.00
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||04|Gulbarga University|||2202-03-102-0-04|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|4992.27|5162.61|6544.50|5034.09
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||05|Mangalore University|||2202-03-102-0-05|Mangalore University|V|Header|Detailed-Head||||
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||05|Mangalore University|101|Grants-in-Aid-Salaries|2202-03-102-0-05|Grants-in-Aid-Salaries|V|Data|Object-Head|5821.25|6334.66|6334.66|6020.17
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||05|Mangalore University|118|Grants-in-Aid-Pensions|2202-03-102-0-05|Grants-in-Aid-Pensions|V|Data|Object-Head|2130.00|1500.00|3000.00|2000.00
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||05|Mangalore University|||2202-03-102-0-05|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|7951.25|7834.66|9334.66|8020.17
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|||2202-03-102-0-06|Kannada University - Hampi|V|Header|Detailed-Head||||
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|101|Grants-in-Aid-Salaries|2202-03-102-0-06|Grants-in-Aid-Salaries|V|Data|Object-Head|2644.69|2757.21|2757.21|2749.55
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|103|Grants-in-Aid -General|2202-03-102-0-06|Grants-in-Aid -General|V|Data|Object-Head|191.50|191.50|191.50|191.50
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|118|Grants-in-Aid-Pensions|2202-03-102-0-06|Grants-in-Aid-Pensions|V|Data|Object-Head|1370.32|1400.00|1400.00|1251.00
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|422|Schedule Caste Sub Plan|2202-03-102-0-06|Schedule Caste Sub Plan|V|Data|Object-Head|6.02|6.02|6.02|6.02
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|423|Tribal Sub Plan|2202-03-102-0-06|Tribal Sub Plan|V|Data|Object-Head|2.48|2.48|2.48|2.48
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||06|Kannada University - Hampi|||2202-03-102-0-06|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|4215.01|4357.21|4357.21|4200.55
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||08|Kuvempu University - Shimoga|||2202-03-102-0-08|Kuvempu University - Shimoga|V|Header|Detailed-Head||||
24|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||08|Kuvempu University - Shimoga|101|Grants-in-Aid-Salaries|2202-03-102-0-08|Grants-in-Aid-Salaries|V|Data|Object-Head|6751.69|7281.03|7281.03|6982.97
