Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|411|Kodagu|2202-02-196-1-05|Kodagu|V|Data|Object-Head||||26.21
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|412|Mandya|2202-02-196-1-05|Mandya|V|Data|Object-Head||||73.53
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|413|Belagavi|2202-02-196-1-05|Belagavi|V|Data|Object-Head||||234.79
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|414|Vijayapura|2202-02-196-1-05|Vijayapura|V|Data|Object-Head||||133.38
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|415|Dharwad|2202-02-196-1-05|Dharwad|V|Data|Object-Head||||140.05
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|416|Uttara Kannada|2202-02-196-1-05|Uttara Kannada|V|Data|Object-Head||||70.73
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|417|Kalaburagi|2202-02-196-1-05|Kalaburagi|V|Data|Object-Head||||294.23
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|418|Ballari|2202-02-196-1-05|Ballari|V|Data|Object-Head||||101.54
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|419|Bidar|2202-02-196-1-05|Bidar|V|Data|Object-Head||||148.35
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|420|Raichur|2202-02-196-1-05|Raichur|V|Data|Object-Head||||237.48
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|421|Yadgiri|2202-02-196-1-05|Yadgiri|V|Data|Object-Head||||105.62
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|451|Davanagere|2202-02-196-1-05|Davanagere|V|Data|Object-Head||||154.88
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|452|Bengaluru South|2202-02-196-1-05|Bengaluru South|V|Data|Object-Head||||73.05
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|453|Chikkaballapura|2202-02-196-1-05|Chikkaballapura|V|Data|Object-Head||||171.51
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|456|Chamarajanagar|2202-02-196-1-05|Chamarajanagar|V|Data|Object-Head||||120.08
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|457|Udupi|2202-02-196-1-05|Udupi|V|Data|Object-Head||||45.25
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|461|Bagalkot|2202-02-196-1-05|Bagalkot|V|Data|Object-Head||||163.55
67|02|17|2202|General Education|02|Secondary Education|196|Assistance to Zilla Panchayats/District Level Panchayats|1||05|Financial Assistance and Reimbursement of Fees to Students|462|Gadag|2202-02-196-1-05|Gadag|V|Data|Object-Head||||117.46
