Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
28|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||53|University of Visvesvaraya College of Engineering(UVCE)|||2202-03-102-0-53|University of Visvesvaraya College of Engineering(UVCE)|V|Header|Detailed-Head||||
28|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||53|University of Visvesvaraya College of Engineering(UVCE)|101|Grants-in-Aid-Salaries|2202-03-102-0-53|Grants-in-Aid-Salaries|V|Data|Object-Head||||2376.38
28|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||53|University of Visvesvaraya College of Engineering(UVCE)|118|Grants-in-Aid-Pensions|2202-03-102-0-53|Grants-in-Aid-Pensions|V|Data|Object-Head||||210.00
28|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||53|University of Visvesvaraya College of Engineering(UVCE)|||2202-03-102-0-53|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|2586.38
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|||2202-03-103-1-03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|V|Header|Detailed-Head||||
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|059|Other Expenses|2202-03-103-1-03|Other Expenses|V|Data|Object-Head|3367.48|5400.00|5400.00|5400.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|422|Schedule Caste Sub Plan|2202-03-103-1-03|Schedule Caste Sub Plan|V|Data|Object-Head|857.54||657.60|657.50
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|423|Tribal Sub Plan|2202-03-103-1-03|Tribal Sub Plan|V|Data|Object-Head|372.73||371.60|371.50
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||03|CSS-Central Share-Rashtriya Ucchatar Shiksha Abhiyana|||2202-03-103-1-03|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|4597.75|5400.00|6429.20|6429.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||04|Unified University and College Management System|||2202-03-103-1-04|Unified University and College Management System|V|Header|Detailed-Head||||
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||04|Unified University and College Management System|051|General Expenses|2202-03-103-1-04|General Expenses|V|Data|Object-Head||500.00|500.00|1.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||04|Unified University and College Management System|||2202-03-103-1-04|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|0.00|500.00|500.00|1.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|||2202-03-103-1-06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|V|Header|Detailed-Head||||
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|059|Other Expenses|2202-03-103-1-06|Other Expenses|V|Data|Object-Head|2244.98|3132.00|3132.00|3321.66
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|422|Schedule Caste Sub Plan|2202-03-103-1-06|Schedule Caste Sub Plan|V|Data|Object-Head|571.69|324.00|438.40|343.62
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|423|Tribal Sub Plan|2202-03-103-1-06|Tribal Sub Plan|V|Data|Object-Head|248.49|144.00|247.73|152.72
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||06|CSS-State Share-Rashtriya Ucchatar Shiksha Abhiyana|||2202-03-103-1-06|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|3065.16|3600.00|3818.13|3818.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||07|CSS-Central Share(100% GoI)-Management Monitoring Evaluation and Research (MMER) Grants-RUSA|||2202-03-103-1-07|CSS-Central Share(100% GoI)-Management Monitoring Evaluation and Research (MMER) Grants-RUSA|V|Header|Detailed-Head||||
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||07|CSS-Central Share(100% GoI)-Management Monitoring Evaluation and Research (MMER) Grants-RUSA|059|Other Expenses|2202-03-103-1-07|Other Expenses|V|Data|Object-Head|||36.42|1.00
28|02|17|2202|General Education|03|University and Higher Education|103|Government Colleges and Institutes|1||07|CSS-Central Share(100% GoI)-Management Monitoring Evaluation and Research (MMER) Grants-RUSA|422|Schedule Caste Sub Plan|2202-03-103-1-07|Schedule Caste Sub Plan|V|Data|Object-Head|||8.68|
