Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
4|2|12|2220|Information and Publicity|60||800|Other Expenditure|0||21|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|423|Tribal Sub Plan|2220-60-800-0-21|Tribal Sub Plan|V|Data|Object-Head||3.71|3.71|
4|2|12|2220|Information and Publicity|60||800|Other Expenditure|0||21|Unspent SCSP-TSP Amount as per the SCSP-TSPAct 2013|||2220-60-800-0-21|HOA Total :|V|Total|Detailed-Head|0.00|10.92|10.92|0.00
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments||||2220-60-911-0-00|Deduct - Recoveries of Overpayments|Header|Detailed-Head||||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|364|Deduct - Recoveries|2220-60-911-0-00|Deduct - Recoveries|V|Data|Object-Head|-0.01|||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||00|Deduct - Recoveries of Overpayments|||2220-60-911-0-00|HOA Total :|V|Total|Detailed-Head|-0.01|0.00|0.00|0.00
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year||||2220-60-911-0-01|Deduct Recovery of Over Payments of Current Year|Header|Detailed-Head||||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2220-60-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-0.79|||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2220-60-911-0-01|HOA Total :|V|Total|Detailed-Head|-0.79|0.00|0.00|0.00
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||02|Deduct-Recovery of Overpayments||||2220-60-911-0-02|Deduct-Recovery of Overpayments|Header|Detailed-Head||||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||02|Deduct-Recovery of Overpayments|364|Deduct - Recoveries|2220-60-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-800.25|||
4|2|12|2220|Information and Publicity|60||911|Deduct - Recoveries of Overpayments|0||02|Deduct-Recovery of Overpayments|||2220-60-911-0-02|HOA Total :|V|Total|Detailed-Head|-800.25|0.00|0.00|0.00
4|2|12|2220|Information and Publicity|60||||||||||2220|2220 - Total :|V|Total|Major-Head|31727.18|20868.83|23218.83|23695.85
