Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|1|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|06|Grants to GiA Residential Schools|||2225-01-197-1-06|Grants to GiA Residential Schools|V|Header|Detailed-Head||||
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|1|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|06|Grants to GiA Residential Schools|405|Shivamogga|2225-01-197-1-06|Shivamogga|V|Data|Object-Head||||52.50
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|1|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|06|Grants to GiA Residential Schools|415|Dharwad|2225-01-197-1-06|Dharwad|V|Data|Object-Head||||52.50
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|1|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|06|Grants to GiA Residential Schools|||2225-01-197-1-06|HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|105.00
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|07|CSS-Central Share- Pre-Matric Scholarship to SC Students|||2225-01-197-6-07|CSS-Central Share- Pre-Matric Scholarship to SC Students|V|Header|Detailed-Head||||
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|07|CSS-Central Share- Pre-Matric Scholarship to SC Students|300|Lumpsum - ZP|2225-01-197-6-07|Lumpsum - ZP|V|Data|Object-Head||9000.00||9000.00
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|07|CSS-Central Share- Pre-Matric Scholarship to SC Students|||2225-01-197-6-07|HOA Total :|V|Total|Detailed-Head|0.00|9000.00|0.00|9000.00
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|08|CSS-State Share- Pre-Matric Scholarship to SC Students|||2225-01-197-6-08|CSS-State Share- Pre-Matric Scholarship to SC Students|V|Header|Detailed-Head||||
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|08|CSS-State Share- Pre-Matric Scholarship to SC Students|300|Lumpsum - ZP|2225-01-197-6-08|Lumpsum - ZP|V|Data|Object-Head|5000.00|7000.00|5000.00|7000.00
12|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|197|Grants for Maintenance of Taluka Pre and Post-Matric Government Hostels|6|CSS Scholarship Schemes|08|CSS-State Share- Pre-Matric Scholarship to SC Students|||2225-01-197-6-08|HOA Total :|V|Total|Detailed-Head|5000.00|7000.00|5000.00|7000.00
