Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|||2250-00-102-4-00|Hindu Religious Institutions and Charitable Endowments|V|Header|Detailed-Head||||
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|002|Basic Pay|2250-00-102-4-00|Basic Pay|V|Data|Object-Head|217.91|1164.00|1802.45|1682.00
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|003|Basic Pay-Staff|2250-00-102-4-00|Basic Pay-Staff|V|Data|Object-Head|630.37|||
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|004|Interim Relief|2250-00-102-4-00|Interim Relief|V|Data|Object-Head|51.31|||
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|011|Dearness Allowance|2250-00-102-4-00|Dearness Allowance|V|Data|Object-Head|198.79|264.00|337.71|429.00
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|014|Other Allowance|2250-00-102-4-00|Other Allowance|V|Data|Object-Head|128.30|174.00|249.93|236.00
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|020|Medical Allowance|2250-00-102-4-00|Medical Allowance|V|Data|Object-Head|5.64|||
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|021|Reimbursement of Medical Expenses|2250-00-102-4-00|Reimbursement of Medical Expenses|V|Data|Object-Head|11.25|15.00|15.00|17.00
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|034|Contract/Outsource|2250-00-102-4-00|Contract/Outsource|V|Data|Object-Head|60.71|65.56|65.56|76.64
142|05|14|2250|Other Social Services|00||102|Hindu Religious Institutions and Charitable Endowments|4|Hindu Religious Institutions and Charitable Endowments|00|Hindu Religious Institutions and Charitable Endowments|041|Travel Expenses|2250-00-102-4-00|Travel Expenses|V|Data|Object-Head|3.83|6.00|6.00|6.00
