Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||11|Pre-Matric Scholarship to Minority Students Studying in 1st and 8th Standard|||2225-04-277-0-11|Pre-Matric Scholarship to Minority Students Studying in 1st and 8th Standard|V|Header|Detailed-Head||||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||11|Pre-Matric Scholarship to Minority Students Studying in 1st and 8th Standard|117|Scholarships & Incentives|2225-04-277-0-11|Scholarships & Incentives|V|Data|Object-Head||||6000.00
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|277|Education|0||11|Pre-Matric Scholarship to Minority Students Studying in 1st and 8th Standard||||HOA Total :|V|Total|Detailed-Head|0.00|0.00|0.00|6000.00
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|||2225-04-911-0-01|Deduct Recovery of Over Payments of Current Year|V|Header|Detailed-Head||||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year|364|Deduct - Recoveries|2225-04-911-0-01|Deduct - Recoveries|V|Data|Object-Head|-0.49|||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||01|Deduct Recovery of Over Payments of Current Year||||HOA Total :|V|Total|Detailed-Head|-0.49|0.00|0.00|0.00
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Over Payments of earlier Years|||2225-04-911-0-02|Deduct Recovery of Over Payments of earlier Years|V|Header|Detailed-Head||||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Over Payments of earlier Years|364|Deduct - Recoveries|2225-04-911-0-02|Deduct - Recoveries|V|Data|Object-Head|-0.62|||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||02|Deduct Recovery of Over Payments of earlier Years||||HOA Total :|V|Total|Detailed-Head|-0.62|0.00|0.00|0.00
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||04|Deduct Recovery of Over Payment of Previous years-ZP|||2225-04-911-0-04|Deduct Recovery of Over Payment of Previous years-ZP|V|Header|Detailed-Head||||
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||04|Deduct Recovery of Over Payment of Previous years-ZP|261|Inter Account Transfers|2225-04-911-0-04|Inter Account Transfers|V|Data|Object-Head||-2259.54|-2259.54|-2935.39
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities|911|Deduct Recoveries of Overpayments|0||04|Deduct Recovery of Over Payment of Previous years-ZP||||HOA Total :|V|Total|Detailed-Head|0.00|-2259.54|-2259.54|-2935.39
61|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|04|Welfare of Minorities||||||||||2225 - Total :|V|Total|Major-Head|171092.21|222183.36|209183.36|260859.28
