Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings|||2235-02-106-0-05|Correctional Buildings|V|Header|Detailed-Head||||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings|200|Maintenance Expenditure|2235-02-106-0-05|Maintenance Expenditure|V|Data|Object-Head|100.00|100.00|100.00|100.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||05|Correctional Buildings||||HOA Total :|V|Total|Detailed-Head|100.00|100.00|100.00|100.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|||2235-02-106-0-06|State Homes and Reception Centres|V|Header|Detailed-Head||||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|002|Basic Pay|2235-02-106-0-06|Basic Pay|V|Data|Object-Head|28.95|331.00|378.42|335.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|003|Basic Pay-Staff|2235-02-106-0-06|Basic Pay-Staff|V|Data|Object-Head|205.87|||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|004|Interim Relief|2235-02-106-0-06|Interim Relief|V|Data|Object-Head|16.20|||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|011|Dearness Allowance|2235-02-106-0-06|Dearness Allowance|V|Data|Object-Head|58.63|73.00|78.92|84.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|014|Other Allowance|2235-02-106-0-06|Other Allowance|V|Data|Object-Head|34.80|50.00|56.60|46.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|020|Medical Allowance|2235-02-106-0-06|Medical Allowance|V|Data|Object-Head|1.47|||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|021|Reimbursement of Medical Expenses|2235-02-106-0-06|Reimbursement of Medical Expenses|V|Data|Object-Head|3.03|15.00|15.00|15.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|034|Contract/Outsource|2235-02-106-0-06|Contract/Outsource|V|Data|Object-Head|175.17|167.43|167.43|226.55
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|041|Travel Expenses|2235-02-106-0-06|Travel Expenses|V|Data|Object-Head|7.20|3.05|3.05|3.05
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|050|Office Expenses|2235-02-106-0-06|Office Expenses|V|Data|Object-Head||2.50|2.50|3.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|051|General Expenses|2235-02-106-0-06|General Expenses|V|Data|Object-Head|52.28|60.00|60.00|75.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|052|Telephone Charges|2235-02-106-0-06|Telephone Charges|V|Data|Object-Head|1.98|||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|071|Building Expenses|2235-02-106-0-06|Building Expenses|V|Data|Object-Head|11.36|12.00|12.00|15.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres|221|Materials and Supplies|2235-02-106-0-06|Materials and Supplies|V|Data|Object-Head|217.79|150.00|150.00|175.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||06|State Homes and Reception Centres||||HOA Total :|V|Total|Detailed-Head|814.73|863.98|923.92|977.60
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|||2235-02-106-0-15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|V|Header|Detailed-Head||||
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI|059|Other Expenses|2235-02-106-0-15|Other Expenses|V|Data|Object-Head|50.00|25.00|25.00|75.00
85|05|11|2235|Social Security and Welfare|02|Social Welfare|106||0||15|Centre of excellence in Sudharane Samsthe Samuchaya in collabration with NIMHANS and NLSUI||||HOA Total :|V|Total|Detailed-Head|50.00|25.00|25.00|75.00
