Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||61|CSS-Central Share-(100% GoI) Scheme for Care and Support to Victim under Section 4 & 6 of the Protection of Children from Sexual Offences (POCSO) Act, 2012|||2235-02-102-0-61|CSS-Central Share-(100% GoI) Scheme for Care and Support to Victim under Section 4 & 6 of the Protection of Children from Sexual Offences (POCSO) Act, 2012|V|Header|Detailed-Head||||
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||61|CSS-Central Share-(100% GoI) Scheme for Care and Support to Victim under Section 4 & 6 of the Protection of Children from Sexual Offences (POCSO) Act, 2012|059|Other Expenses|2235-02-102-0-61|Other Expenses|V|Data|Object-Head||200.00|200.00|200.00
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||61|CSS-Central Share-(100% GoI) Scheme for Care and Support to Victim under Section 4 & 6 of the Protection of Children from Sexual Offences (POCSO) Act, 2012|||2235-02-102-0-61|HOA Total :|V|Total|Detailed-Head|0.00|200.00|200.00|200.00
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|||2235-02-102-0-99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|V|Header|Detailed-Head||||
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|101|Grants-in-Aid-Salaries|2235-02-102-0-99|Grants-in-Aid-Salaries|V|Data|Object-Head|338.19|220.55|292.43|207.87
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|103|Grants-in-Aid -General|2235-02-102-0-99|Grants-in-Aid -General|V|Data|Object-Head|10.00|10.00|10.00|10.00
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|115|GIA Contract /Outsource|2235-02-102-0-99|GIA Contract /Outsource|V|Data|Object-Head|11.94|34.79|34.79|41.29
79|05|11|2235|Social Security and Welfare|02|Social Welfare|102|Child Welfare|0||99|Bal Bhavan, Bravery Awards & Children's and Women's Day and Juvenile Service Bureau and Child Guidance Clinics|||2235-02-102-0-99|HOA Total :|V|Total|Detailed-Head|360.13|265.34|337.22|259.16
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||05|CSS-Central Share-Sakhi Nivas Working Women Hostel (SAMARTHYA)|||2235-02-103-0-05|CSS-Central Share-Sakhi Nivas Working Women Hostel (SAMARTHYA)|V|Header|Detailed-Head||||
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||05|CSS-Central Share-Sakhi Nivas Working Women Hostel (SAMARTHYA)|100|Financial Assistance/Relief|2235-02-103-0-05|Financial Assistance/Relief|V|Data|Object-Head||375.00|375.00|375.00
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||05|CSS-Central Share-Sakhi Nivas Working Women Hostel (SAMARTHYA)|||2235-02-103-0-05|HOA Total :|V|Total|Detailed-Head|0.00|375.00|375.00|375.00
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||16|Training Programme for Women Entrepreneurs Through Women's Development Corporation|||2235-02-103-0-16|Training Programme for Women Entrepreneurs Through Women's Development Corporation|V|Header|Detailed-Head||||
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||16|Training Programme for Women Entrepreneurs Through Women's Development Corporation|103|Grants-in-Aid -General|2235-02-103-0-16|Grants-in-Aid -General|V|Data|Object-Head|172.00|||
79|05|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||16|Training Programme for Women Entrepreneurs Through Women's Development Corporation|422|Schedule Caste Sub Plan|2235-02-103-0-16|Schedule Caste Sub Plan|V|Data|Object-Head|20.00|||
