Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
132|05|14|2235|Social Security and Welfare|01|||||||||||2235|Social Security and Welfare|Header|Major-Head||||
132|05|14|2235|Social Security and Welfare|01||110||5||01|Development of Tibetans|||2235-01-110-5-01|Development of Tibetans||Header|Detailed-Head||||
132|05|14|2235|Social Security and Welfare|01||110||5||01|Development of Tibetans|103|Grants-in-Aid -General|2235-01-110-5-01|Grants-in-Aid -General||Data|Object-Head|300.00|300.00|300.00|300.00
132|05|14|2235|Social Security and Welfare|01||110||5||01|Development of Tibetans|||2235-01-110-5-01|HOA Total :||Total|Detailed-Head|300.00|300.00|300.00|300.00
132|05|14|2235|Social Security and Welfare|02||101||0||20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|||2235-02-101-0-20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)||Header|Detailed-Head||||
132|05|14|2235|Social Security and Welfare|02||101||0||20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|116|Social Security Pensions|2235-02-101-0-20|Social Security Pensions||Data|Object-Head|629.34|1138.27|1646.77|1305.36
132|05|14|2235|Social Security and Welfare|02||101||0||20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|422|Schedule Caste Sub Plan|2235-02-101-0-20|Schedule Caste Sub Plan||Data|Object-Head|96.27|394.65|394.65|380.73
132|05|14|2235|Social Security and Welfare|02||101||0||20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|423|Tribal Sub Plan|2235-02-101-0-20|Tribal Sub Plan||Data|Object-Head|61.45|128.78|162.94|126.91
132|05|14|2235|Social Security and Welfare|02||101||0||20|CSS-Central Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|||2235-02-101-0-20|HOA Total :||Total|Detailed-Head|787.06|1661.70|2204.36|1813.00
132|05|14|2235|Social Security and Welfare|02||101||0||43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|||2235-02-101-0-43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)||Header|Detailed-Head||||
132|05|14|2235|Social Security and Welfare|02||101||0||43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|116|Social Security Pensions|2235-02-101-0-43|Social Security Pensions||Data|Object-Head|110360.47|105550.96|105430.59|120007.44
132|05|14|2235|Social Security and Welfare|02||101||0||43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|422|Schedule Caste Sub Plan|2235-02-101-0-43|Schedule Caste Sub Plan||Data|Object-Head|34346.20|36596.14|36596.14|35002.17
132|05|14|2235|Social Security and Welfare|02||101||0||43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|423|Tribal Sub Plan|2235-02-101-0-43|Tribal Sub Plan||Data|Object-Head|11709.40|11941.90|11941.90|11667.39
132|05|14|2235|Social Security and Welfare|02||101||0||43|CSS-State Share-Monthly Financial Assistance to the Physically Challenged and the Disabled Poor (NSAP)|||2235-02-101-0-43|HOA Total :||Total|Detailed-Head|156416.07|154089.00|153968.63|166677.00
132|05|14|2235|Social Security and Welfare|02||103||0||53|Pension to Devadasis|||2235-02-103-0-53|Pension to Devadasis||Header|Detailed-Head||||
132|05|14|2235|Social Security and Welfare|02||103||0||53|Pension to Devadasis|422|Schedule Caste Sub Plan|2235-02-103-0-53|Schedule Caste Sub Plan||Data|Object-Head|5612.14|6224.00|6224.00|6108.00
132|05|14|2235|Social Security and Welfare|02||103||0||53|Pension to Devadasis|||2235-02-103-0-53|HOA Total :||Total|Detailed-Head|5612.14|6224.00|6224.00|6108.00
132|05|14|2235|Social Security and Welfare|60||001||0||01|Directorate of Pension|||2235-60-001-0-01|Directorate of Pension||Header|Detailed-Head||||
132|05|14|2235|Social Security and Welfare|60||001||0||01|Directorate of Pension|002|Basic Pay|2235-60-001-0-01|Basic Pay||Data|Object-Head|226.51|2746.00|2746.00|2718.00
132|05|14|2235|Social Security and Welfare|60||001||0||01|Directorate of Pension|003|Basic Pay-Staff|2235-60-001-0-01|Basic Pay-Staff||Data|Object-Head|2012.52|||
132|05|14|2235|Social Security and Welfare|60||001||0||01|Directorate of Pension|004|Interim Relief|2235-60-001-0-01|Interim Relief||Data|Object-Head|126.83|||
132|05|14|2235|Social Security and Welfare|60||001||0||01|Directorate of Pension|011|Dearness Allowance|2235-60-001-0-01|Dearness Allowance||Data|Object-Head|491.40|610.00|610.00|687.00
