Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane|||2235-02-103-0-61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane|V|Header|Detailed-Head||||
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane|059|Other Expenses|2235-02-103-0-61|Other Expenses|V|Data|Object-Head|12482.12|8283.60|8283.60|10821.20
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane|422|Schedule Caste Sub Plan|2235-02-103-0-61|Schedule Caste Sub Plan|V|Data|Object-Head|2496.37|3186.00|3186.00|4162.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane|423|Tribal Sub Plan|2235-02-103-0-61|Tribal Sub Plan|V|Data|Object-Head|1017.04|1274.40|1274.40|1664.80
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||61|CSS-Central Share-Pradhana Mantri Maatru Vandana Yojane||||HOA Total :|V|Total|Detailed-Head|15995.53|12744.00|12744.00|16648.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||62|CSS-State Share-Sakhi Nivas- Working Women Hostel(SAMARTHYA)|||2235-02-103-0-62|CSS-State Share-Sakhi Nivas- Working Women Hostel(SAMARTHYA)|V|Header|Detailed-Head||||
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||62|CSS-State Share-Sakhi Nivas- Working Women Hostel(SAMARTHYA)|100|Financial Assistance/Relief|2235-02-103-0-62|Financial Assistance/Relief|V|Data|Object-Head||250.00|250.00|250.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||62|CSS-State Share-Sakhi Nivas- Working Women Hostel(SAMARTHYA)||||HOA Total :|V|Total|Detailed-Head|0.00|250.00|250.00|250.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||64|CSS-Central Share-Shakti Sadan (Swadhar Greh, Ujjwala)|||2235-02-103-0-64|CSS-Central Share-Shakti Sadan (Swadhar Greh, Ujjwala)|V|Header|Detailed-Head||||
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||64|CSS-Central Share-Shakti Sadan (Swadhar Greh, Ujjwala)|059|Other Expenses|2235-02-103-0-64|Other Expenses|V|Data|Object-Head|211.92|800.00|800.00|800.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||64|CSS-Central Share-Shakti Sadan (Swadhar Greh, Ujjwala)||||HOA Total :|V|Total|Detailed-Head|211.92|800.00|800.00|800.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane|||2235-02-103-0-68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane|V|Header|Detailed-Head||||
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane|059|Other Expenses|2235-02-103-0-68|Other Expenses|V|Data|Object-Head|8321.53|7391.52|7391.52|7214.35
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane|422|Schedule Caste Sub Plan|2235-02-103-0-68|Schedule Caste Sub Plan|V|Data|Object-Head|1664.26|764.64|764.64|2689.37
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane|423|Tribal Sub Plan|2235-02-103-0-68|Tribal Sub Plan|V|Data|Object-Head|678.02|339.84|339.84|1195.28
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||68|CSS-State Share-Pradhana Mantri Maatru Vandana Yojane||||HOA Total :|V|Total|Detailed-Head|10663.81|8496.00|8496.00|11099.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||69|CSS-State Share-Scheme for Adolescent Girls (SAG)|||2235-02-103-0-69|CSS-State Share-Scheme for Adolescent Girls (SAG)|V|Header|Detailed-Head||||
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||69|CSS-State Share-Scheme for Adolescent Girls (SAG)|059|Other Expenses|2235-02-103-0-69|Other Expenses|V|Data|Object-Head||864.50|864.50|1104.00
82|5|11|2235|Social Security and Welfare|02|Social Welfare|103|Women's Welfare|0||69|CSS-State Share-Scheme for Adolescent Girls (SAG)||||HOA Total :|V|Total|Detailed-Head|0.00|864.50|864.50|1104.00
