Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|||2225-03-102-0-12|Nomadic / Semi-Nomadic Tribes Development Programmes|V|Header|Detailed-Head||||
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|002|Basic Pay|2225-03-102-0-12|Basic Pay|V|Data|Object-Head|21.09|108.00|116.32|114.00
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|003|Basic Pay-Staff|2225-03-102-0-12|Basic Pay-Staff|V|Data|Object-Head|72.53|||
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|004|Interim Relief|2225-03-102-0-12|Interim Relief|V|Data|Object-Head|6.05|||
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|011|Dearness Allowance|2225-03-102-0-12|Dearness Allowance|V|Data|Object-Head|21.71|24.00|24.00|29.00
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|014|Other Allowance|2225-03-102-0-12|Other Allowance|V|Data|Object-Head|19.39|23.00|23.00|21.00
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|020|Medical Allowance|2225-03-102-0-12|Medical Allowance|V|Data|Object-Head|0.67|||
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|021|Reimbursement of Medical Expenses|2225-03-102-0-12|Reimbursement of Medical Expenses|V|Data|Object-Head|1.07|9.00|9.00|9.00
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|059|Other Expenses|2225-03-102-0-12|Other Expenses|V|Data|Object-Head|250.00|350.00|350.00|500.00
34|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03||102||0||12|Nomadic / Semi-Nomadic Tribes Development Programmes|117|Scholarships & Incentives|2225-03-102-0-12|Scholarships & Incentives|V|Data|Object-Head|2283.91|2500.00|2500.00|2700.00
