Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|190|Assistance to Public Sector and Other Undertakings|5|Karnataka State Safai Karmachari Corporation|01|Karnataka State Safai Karmachari Corporation|||2225-01-190-5-01|Karnataka State Safai Karmachari Corporation|V|Header|Detailed-Head||||
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|190|Assistance to Public Sector and Other Undertakings|5|Karnataka State Safai Karmachari Corporation|01|Karnataka State Safai Karmachari Corporation|100|Financial Assistance/Relief|2225-01-190-5-01|Financial Assistance/Relief|V|Data|Object-Head|2500.00|3125.00|3125.00|3438.00
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|190|Assistance to Public Sector and Other Undertakings|5|Karnataka State Safai Karmachari Corporation|01|Karnataka State Safai Karmachari Corporation|||2225-01-190-5-01|HOA Total :|V|Total|Detailed-Head|2500.00|3125.00|3125.00|3438.00
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|||2225-01-196-1-01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|V|Header|Detailed-Head||||
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|300|Lumpsum - ZP|2225-01-196-1-01|Lumpsum - ZP|V|Data|Object-Head|76.25|10000.00|10000.00|3000.00
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|401|Bengaluru (Urban)|2225-01-196-1-01|Bengaluru (Urban)|V|Data|Object-Head|3757.38|3401.52|3401.52|3426.39
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|402|Bengaluru (Rural)|2225-01-196-1-01|Bengaluru (Rural)|V|Data|Object-Head|806.22|837.97|837.97|482.95
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|403|Chitradurga|2225-01-196-1-01|Chitradurga|V|Data|Object-Head|2503.51|3086.11|3086.78|2380.12
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|404|Kolar|2225-01-196-1-01|Kolar|V|Data|Object-Head|1286.33|1348.51|1348.51|1030.98
6|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|01|Welfare of Scheduled Castes|196||1|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|01|Grants for Maintenance of Post Matric Government Hostels and Residential Schools|405|Shivamogga|2225-01-196-1-01|Shivamogga|V|Data|Object-Head|1943.85|2164.73|2175.24|1679.78
