Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
51|04|19|2217|Urban Development|80|General|797||||||||2217-80-797||V|Header|Minor-Head||||
51|04|19|2217|Urban Development|80|General|797||0||||||2217-80-797-0||V|Header|Sub-Head||||
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|||2217-80-797-0-02|Transfer of Urban Transport Cess to SUT Fund|V|Header|Detailed-Head||||
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|261|Inter Account Transfers|2217-80-797-0-02|Inter Account Transfers|V|Data|Object-Head|9574.41|10000.00||5922.95
51|04|19|2217|Urban Development|80|General|797||0||02|Transfer of Urban Transport Cess to SUT Fund|||2217-80-797-0-02|HOA Total :|V|Total|Detailed-Head|9574.41|10000.00|0.00|5922.95
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|||2217-80-797-0-04|Transfer of Cess on Property Tax of ULBs to SUTF|V|Header|Detailed-Head||||
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|261|Inter Account Transfers|2217-80-797-0-04|Inter Account Transfers|V|Data|Object-Head|2069.31|4000.00|4000.00|4200.00
51|04|19|2217|Urban Development|80|General|797||0||04|Transfer of Cess on Property Tax of ULBs to SUTF|||2217-80-797-0-04|HOA Total :|V|Total|Detailed-Head|2069.31|4000.00|4000.00|4200.00
51|04|19|2217|Urban Development|80|General|800||||||||2217-80-800||V|Header|Minor-Head||||
51|04|19|2217|Urban Development|80|General|800||0||||||2217-80-800-0||V|Header|Sub-Head||||
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|V|Header|Detailed-Head||||
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-38|General Expenses|V|Data|Object-Head|75.59|1929.00|1929.00|1677.00
51|04|19|2217|Urban Development|80|General|800||0||38|CSS-Central Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-38|HOA Total :|V|Total|Detailed-Head|75.59|1929.00|1929.00|1677.00
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|V|Header|Detailed-Head||||
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-39|General Expenses|V|Data|Object-Head|50.40|1303.00|1303.00|1118.00
51|04|19|2217|Urban Development|80|General|800||0||39|CSS-State Share-IEC & Behaviour Change(SBM-U. 2.0)|||2217-80-800-0-39|HOA Total :|V|Total|Detailed-Head|50.40|1303.00|1303.00|1118.00
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|V|Header|Detailed-Head||||
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|051|General Expenses|2217-80-800-0-40|General Expenses|V|Data|Object-Head|188.36|968.00|968.00|974.00
51|04|19|2217|Urban Development|80|General|800||0||40|CSS-Central Share-Capacity Building(SBM-U. 2.0)|||2217-80-800-0-40|HOA Total :|V|Total|Detailed-Head|188.36|968.00|968.00|974.00
