Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
6|04|07|2215|Water Supply and Sanitation|01||102||3||01|Rural Water Supply Scheme including Jaladhare|200|Maintenance Expenditure|2215-01-102-3-01|Maintenance Expenditure|V|Data|Object-Head|9404.99|11688.60|11688.60|26565.00
6|04|07|2215|Water Supply and Sanitation|01||102||3||01|Rural Water Supply Scheme including Jaladhare|422|Schedule Caste Sub Plan|2215-01-102-3-01|Schedule Caste Sub Plan|V|Data|Object-Head|2049.40|2641.10|2641.10|6002.50
6|04|07|2215|Water Supply and Sanitation|01||102||3||01|Rural Water Supply Scheme including Jaladhare|423|Tribal Sub Plan|2215-01-102-3-01|Tribal Sub Plan|V|Data|Object-Head|866.10|1070.30|1070.30|2432.50
6|04|07|2215|Water Supply and Sanitation|01||102||3||01|Rural Water Supply Scheme including Jaladhare|||2215-01-102-3-01|HOA Total :|V|Total|Detailed-Head|32883.46|39000.00|39000.00|60000.00
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|||2215-01-197-2-01|Grants to Rural Water Supply|V|Header|Detailed-Head||||
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|401|Bengaluru (Urban)|2215-01-197-2-01|Bengaluru (Urban)|V|Data|Object-Head|44.32|45.00|45.00|17.00
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|402|Bengaluru (Rural)|2215-01-197-2-01|Bengaluru (Rural)|V|Data|Object-Head|54.88|55.20|55.20|20.00
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|403|Chitradurga|2215-01-197-2-01|Chitradurga|V|Data|Object-Head|19.52|20.00|20.00|37.80
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|404|Kolar|2215-01-197-2-01|Kolar|V|Data|Object-Head|37.12|38.00|38.00|30.80
6|04|07|2215|Water Supply and Sanitation|01||197||2||01|Grants to Rural Water Supply|405|Shivamogga|2215-01-197-2-01|Shivamogga|V|Data|Object-Head|22.88|25.00|25.00|52.40
