Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|||3604-00-193-1-17|Tumakuru|V|Header|Detailed-Head||||
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|008|ULB Salaries|3604-00-193-1-17|ULB Salaries|V|Data|Object-Head|565.00|639.00|639.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|015|Subsidiary Expenses|3604-00-193-1-17|Subsidiary Expenses|V|Data|Object-Head||0.48|0.48|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|138|Electricity Charges of Street lights|3604-00-193-1-17|Electricity Charges of Street lights|V|Data|Object-Head|390.00|122.00|122.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|200|Maintenance Expenditure|3604-00-193-1-17|Maintenance Expenditure|V|Data|Object-Head|449.00|271.00|271.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|251|Pension & Retirement Benefits|3604-00-193-1-17|Pension & Retirement Benefits|V|Data|Object-Head|14.00|18.00|18.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru|422|Schedule Caste Sub Plan|3604-00-193-1-17|Schedule Caste Sub Plan|V|Data|Object-Head||92.88|92.88|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|17|Tumakuru||||HOA Total :|V|Total|Detailed-Head|1418.00|1143.36|1143.36|0.00
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)|||3604-00-193-1-18|Bengaluru (Urban)|V|Header|Detailed-Head||||
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)|008|ULB Salaries|3604-00-193-1-18|ULB Salaries|V|Data|Object-Head|19.00|29.00|29.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)|138|Electricity Charges of Street lights|3604-00-193-1-18|Electricity Charges of Street lights|V|Data|Object-Head|200.00|313.00|313.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)|200|Maintenance Expenditure|3604-00-193-1-18|Maintenance Expenditure|V|Data|Object-Head|200.00|206.00|206.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)|251|Pension & Retirement Benefits|3604-00-193-1-18|Pension & Retirement Benefits|V|Data|Object-Head|1.00|1.00|1.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|18|Bengaluru (Urban)||||HOA Total :|V|Total|Detailed-Head|420.00|549.00|549.00|0.00
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|||3604-00-193-1-19|Mandya|V|Header|Detailed-Head||||
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|008|ULB Salaries|3604-00-193-1-19|ULB Salaries|V|Data|Object-Head|130.00|170.00|170.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|015|Subsidiary Expenses|3604-00-193-1-19|Subsidiary Expenses|V|Data|Object-Head||2.88|2.88|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|138|Electricity Charges of Street lights|3604-00-193-1-19|Electricity Charges of Street lights|V|Data|Object-Head|9.00|14.00|14.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|200|Maintenance Expenditure|3604-00-193-1-19|Maintenance Expenditure|V|Data|Object-Head|84.00|60.00|60.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|251|Pension & Retirement Benefits|3604-00-193-1-19|Pension & Retirement Benefits|V|Data|Object-Head|3.00|4.00|4.00|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya|422|Schedule Caste Sub Plan|3604-00-193-1-19|Schedule Caste Sub Plan|V|Data|Object-Head||7.13|7.13|
93|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||193|Assistance to Municipal Corporations|1|State Finance Commission Grants|19|Mandya||||HOA Total :|V|Total|Detailed-Head|226.00|258.01|258.01|0.00
