Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|138|Electricity Charges of Street lights|3604-00-192-1-19|Electricity Charges of Street lights|V|Data|Object-Head|1230.00|1408.00|1408.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|200|Maintenance Expenditure|3604-00-192-1-19|Maintenance Expenditure|V|Data|Object-Head|1857.00|1788.00|1788.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|251|Pension & Retirement Benefits|3604-00-192-1-19|Pension & Retirement Benefits|V|Data|Object-Head|67.00|108.00|108.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|422|Schedule Caste Sub Plan|3604-00-192-1-19|Schedule Caste Sub Plan|V|Data|Object-Head||454.33|454.33|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|423|Tribal Sub Plan|3604-00-192-1-19|Tribal Sub Plan|V|Data|Object-Head||39.87|39.87|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||19|Mandya|||3604-00-192-1-19|HOA Total :|V|Total|Detailed-Head|5378.00|6686.56|6686.56|0.00
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan||||3604-00-192-1-20|Hassan|Header|Detailed-Head||||
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|008|ULB Salaries|3604-00-192-1-20|ULB Salaries|V|Data|Object-Head|2856.00|3879.00|3879.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|015|Subsidiary Expenses|3604-00-192-1-20|Subsidiary Expenses|V|Data|Object-Head||19.92|19.92|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|138|Electricity Charges of Street lights|3604-00-192-1-20|Electricity Charges of Street lights|V|Data|Object-Head|1859.00|1551.00|1551.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|200|Maintenance Expenditure|3604-00-192-1-20|Maintenance Expenditure|V|Data|Object-Head|4143.00|2764.00|2764.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|251|Pension & Retirement Benefits|3604-00-192-1-20|Pension & Retirement Benefits|V|Data|Object-Head|100.00|141.00|141.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|422|Schedule Caste Sub Plan|3604-00-192-1-20|Schedule Caste Sub Plan|V|Data|Object-Head||501.26|501.26|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||20|Hassan|||3604-00-192-1-20|HOA Total :|V|Total|Detailed-Head|8958.00|8856.18|8856.18|0.00
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada||||3604-00-192-1-21|Dakshina Kannada|Header|Detailed-Head||||
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|008|ULB Salaries|3604-00-192-1-21|ULB Salaries|V|Data|Object-Head|1078.00|753.00|753.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|015|Subsidiary Expenses|3604-00-192-1-21|Subsidiary Expenses|V|Data|Object-Head||54.72|54.72|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|138|Electricity Charges of Street lights|3604-00-192-1-21|Electricity Charges of Street lights|V|Data|Object-Head|551.00|646.00|646.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|200|Maintenance Expenditure|3604-00-192-1-21|Maintenance Expenditure|V|Data|Object-Head|995.00|1259.00|1259.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|251|Pension & Retirement Benefits|3604-00-192-1-21|Pension & Retirement Benefits|V|Data|Object-Head|31.00|41.00|41.00|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|422|Schedule Caste Sub Plan|3604-00-192-1-21|Schedule Caste Sub Plan|V|Data|Object-Head||239.08|239.08|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|423|Tribal Sub Plan|3604-00-192-1-21|Tribal Sub Plan|V|Data|Object-Head||52.45|52.45|
70|04|19|3604|Compensation and Assignments to Local Bodies and Panchayat Raj Institutions|00||192||1||21|Dakshina Kannada|||3604-00-192-1-21|HOA Total :|V|Total|Detailed-Head|2655.00|3045.25|3045.25|0.00
