Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Overpayments of Previous Years-ZP|||2215-01-911-0-04|Deduct Recovery of Overpayments of Previous Years-ZP|V|Header|Detailed-Head||||
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Overpayments of Previous Years-ZP|364|Deduct - Recoveries|2215-01-911-0-04|Deduct - Recoveries|V|Data|Object-Head|-0.20|||
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||04|Deduct Recovery of Overpayments of Previous Years-ZP|||2215-01-911-0-04|HOA Total :|V|Total|Detailed-Head|-0.20|0.00|0.00|0.00
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|||2215-01-911-0-05|Deduct Recovery of Over Payment of Previous Years-TP|V|Header|Detailed-Head||||
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|261|Inter Account Transfers|2215-01-911-0-05|Inter Account Transfers|V|Data|Object-Head|-190.00|-456.14|-456.14|-222.03
9|04|07|2215|Water Supply and Sanitation|01||911|Deduct Recoveries of Over Payment|0||05|Deduct Recovery of Over Payment of Previous Years-TP|||2215-01-911-0-05|HOA Total :|V|Total|Detailed-Head|-190.00|-456.14|-456.14|-222.03
9|04|07|2215|Water Supply and Sanitation|02||105|Sanitation Services|0||03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|||2215-02-105-0-03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|V|Header|Detailed-Head||||
9|04|07|2215|Water Supply and Sanitation|02||105|Sanitation Services|0||03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|140|Minor Works|2215-02-105-0-03|Minor Works|V|Data|Object-Head|813.00|||
9|04|07|2215|Water Supply and Sanitation|02||105|Sanitation Services|0||03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|422|Schedule Caste Sub Plan|2215-02-105-0-03|Schedule Caste Sub Plan|V|Data|Object-Head|280.28|||
9|04|07|2215|Water Supply and Sanitation|02||105|Sanitation Services|0||03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|423|Tribal Sub Plan|2215-02-105-0-03|Tribal Sub Plan|V|Data|Object-Head|156.12|||
9|04|07|2215|Water Supply and Sanitation|02||105|Sanitation Services|0||03|CSS-State Share-State Top-Up Funds for SBM (Grameen)|||2215-02-105-0-03|HOA Total :|V|Total|Detailed-Head|1249.40|0.00|0.00|0.00
9|04|07|2215|Water Supply and Sanitation|02||||||||||2215|2215 - Total :|V|Total|Major-Head|75148.41|96504.26|73518.35|106904.09
