Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|035|Salary of Board/Corp.Staff working in State Government|2515-00-101-0-17|Salary of Board/Corp.Staff working in State Government|V|Data|Object-Head|19.70|14.20|14.20|7.56
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|041|Travel Expenses|2515-00-101-0-17|Travel Expenses|V|Data|Object-Head|10.70|5.00|5.00|5.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|050|Office Expenses|2515-00-101-0-17|Office Expenses|V|Data|Object-Head||2.00|2.00|2.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|051|General Expenses|2515-00-101-0-17|General Expenses|V|Data|Object-Head|17.64|21.00|21.00|22.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|052|Telephone Charges|2515-00-101-0-17|Telephone Charges|V|Data|Object-Head|0.64|||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|071|Building Expenses|2515-00-101-0-17|Building Expenses|V|Data|Object-Head|110.47|135.00|135.00|150.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|195|Transport Expenses|2515-00-101-0-17|Transport Expenses|V|Data|Object-Head|9.52|25.70|25.70|19.39
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||17|State Election Commission|||2515-00-101-0-17|HOA Total :|V|Total|Detailed-Head|1646.16|2020.95|2020.95|1950.71
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||24|RDPR Computerisation|||2515-00-101-0-24|RDPR Computerisation|V|Header|Detailed-Head||||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||24|RDPR Computerisation|059|Other Expenses|2515-00-101-0-24|Other Expenses|V|Data|Object-Head|888.63|900.00|2375.00|900.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||24|RDPR Computerisation|||2515-00-101-0-24|HOA Total :|V|Total|Detailed-Head|888.63|900.00|2375.00|900.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||30|Pradhan Mantri Grama Sadak Yojane-Road Maintenance|||2515-00-101-0-30|Pradhan Mantri Grama Sadak Yojane-Road Maintenance|V|Header|Detailed-Head||||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||30|Pradhan Mantri Grama Sadak Yojane-Road Maintenance|200|Maintenance Expenditure|2515-00-101-0-30|Maintenance Expenditure|V|Data|Object-Head|5000.00|||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||30|Pradhan Mantri Grama Sadak Yojane-Road Maintenance|||2515-00-101-0-30|HOA Total :|V|Total|Detailed-Head|5000.00|0.00|0.00|0.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|||2515-00-101-0-31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|V|Header|Detailed-Head||||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|059|Other Expenses|2515-00-101-0-31|Other Expenses|V|Data|Object-Head|1121.50|1518.00|1489.50|
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|422|Schedule Caste Sub Plan|2515-00-101-0-31|Schedule Caste Sub Plan|V|Data|Object-Head|400.00|343.00|343.00|
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|423|Tribal Sub Plan|2515-00-101-0-31|Tribal Sub Plan|V|Data|Object-Head|103.50|139.00|139.00|
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||31|CSS-Central Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|||2515-00-101-0-31|HOA Total :|V|Total|Detailed-Head|1625.00|2000.00|1971.50|0.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||32|CSS-State Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|||2515-00-101-0-32|CSS-State Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|V|Header|Detailed-Head||||
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||32|CSS-State Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|059|Other Expenses|2515-00-101-0-32|Other Expenses|V|Data|Object-Head|822.25|759.00|759.00|759.00
18|04|07|2515|Other Rural Development Programmes|00||101|Rural Development Activities|0||32|CSS-State Share-Rashtriya Gram Swaraj Abhiyan (RGSA)|422|Schedule Caste Sub Plan|2515-00-101-0-32|Schedule Caste Sub Plan|V|Data|Object-Head|185.79|171.50|200.00|171.50
