23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|409|Dakshina Kannada|2225-02-196-1-01|Dakshina Kannada|V|Data|Object-Head|1464.77|900.92|900.92|843.85
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|410|Hassan|2225-02-196-1-01|Hassan|V|Data|Object-Head|269.33|183.28|183.28|490.70
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|411|Kodagu|2225-02-196-1-01|Kodagu|V|Data|Object-Head|924.80|969.56|969.56|800.15
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|412|Mandya|2225-02-196-1-01|Mandya|V|Data|Object-Head|127.10|90.11|90.11|486.86
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|413|Belagavi|2225-02-196-1-01|Belagavi|V|Data|Object-Head|1422.73|973.35|973.35|925.24
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|414|Vijayapura|2225-02-196-1-01|Vijayapura|V|Data|Object-Head|220.24|113.28|113.28|444.50
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|415|Dharwad|2225-02-196-1-01|Dharwad|V|Data|Object-Head|743.38|101.20|101.20|425.64
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|416|Uttara Kannada|2225-02-196-1-01|Uttara Kannada|V|Data|Object-Head|243.80|188.34|188.34|455.90
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|417|Kalaburagi|2225-02-196-1-01|Kalaburagi|V|Data|Object-Head|389.09|141.14|141.14|509.71
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|418|Ballari|2225-02-196-1-01|Ballari|V|Data|Object-Head|1234.77|804.83|804.83|788.86
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|419|Bidar|2225-02-196-1-01|Bidar|V|Data|Object-Head|1054.61|439.52|439.52|681.92
23|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|02|Welfare of Scheduled Tribes|196|Assistance to Zilla Panchayats/District Level Panchayats|1|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|01|Grants for Maintenance of Pre and Post-Matric Government Hostels and Aashram Schools|420|Raichur|2225-02-196-1-01|Raichur|V|Data|Object-Head|2077.00|1282.81|1282.81|1034.01
