37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|411|Kodagu|2225-03-196-1-01|Kodagu|V|Data|Object-Head|2046.71|1910.81|1910.81|1620.49
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|412|Mandya|2225-03-196-1-01|Mandya|V|Data|Object-Head|7112.64|6812.77|6812.77|4920.14
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|413|Belagavi|2225-03-196-1-01|Belagavi|V|Data|Object-Head|10442.50|11099.67|11099.67|7902.12
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|414|Vijayapura|2225-03-196-1-01|Vijayapura|V|Data|Object-Head|7129.71|7084.30|7084.30|5282.34
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|415|Dharwad|2225-03-196-1-01|Dharwad|V|Data|Object-Head|7069.26|7856.36|7856.36|4595.70
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|416|Uttara Kannada|2225-03-196-1-01|Uttara Kannada|V|Data|Object-Head|4887.05|4557.21|4557.21|4133.87
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|417|Kalaburagi|2225-03-196-1-01|Kalaburagi|V|Data|Object-Head|9042.18|8618.18|8618.18|6701.04
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|418|Ballari|2225-03-196-1-01|Ballari|V|Data|Object-Head|4031.80|3699.90|3699.90|2612.46
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|419|Bidar|2225-03-196-1-01|Bidar|V|Data|Object-Head|4979.59|4437.75|4437.75|3748.43
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|420|Raichur|2225-03-196-1-01|Raichur|V|Data|Object-Head|5176.43|5041.57|5041.57|3497.56
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|421|Yadgiri|2225-03-196-1-01|Yadgiri|V|Data|Object-Head|4087.79|3511.80|3511.80|3076.08
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|451|Davanagere|2225-03-196-1-01|Davanagere|V|Data|Object-Head|6497.64|6231.80|6231.80|4512.71
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|452|Bengaluru South|2225-03-196-1-01|Bengaluru South|V|Data|Object-Head|2498.27|2700.55|2700.55|2113.36
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|453|Chikkaballapura|2225-03-196-1-01|Chikkallapura|V|Data|Object-Head|3362.21|3187.91|3187.91|2710.09
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|456|Chamarajanagar|2225-03-196-1-01|Chamarajanagar|V|Data|Object-Head|2468.32|1919.30|1919.30|1540.90
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|457|Udupi|2225-03-196-1-01|Udupi|V|Data|Object-Head|3604.49|2854.85|2854.85|2310.46
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|461|Bagalkot|2225-03-196-1-01|Bagalkot|V|Data|Object-Head|7288.59|6622.38|6622.38|5122.42
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|462|Gadag|2225-03-196-1-01|Gadag|V|Data|Object-Head|4991.62|4215.15|4215.15|3500.56
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|463|Haveri|2225-03-196-1-01|Haveri|V|Data|Object-Head|4759.59|4746.45|4746.45|4159.05
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|466|Koppal|2225-03-196-1-01|Koppal|V|Data|Object-Head|4778.72|4948.29|4948.29|4215.77
37|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|467|Vijayanagara|2225-03-196-1-01|Vijayanagara|V|Data|Object-Head|4323.21|3585.88|3585.88|3320.68
