36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||08|Assistance to Karnataka Uppara Development Corporation Ltd.|||2225-03-190-0-08|Assistance to Karnataka Uppara Development Corporation Ltd.|V|Header|Detailed-Head||||
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||08|Assistance to Karnataka Uppara Development Corporation Ltd.|106|Subsidies|2225-03-190-0-08|Subsidies|V|Data|Object-Head|800.00|1000.00|1300.00|1100.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||08|Assistance to Karnataka Uppara Development Corporation Ltd.|||2225-03-190-0-08|HOA Total :|V|Total|Detailed-Head|800.00|1000.00|1300.00|1100.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||09|Karnataka Veerashaiva-Lingayata Development Corporation|||2225-03-190-0-09|Karnataka Veerashaiva-Lingayata Development Corporation|V|Header|Detailed-Head||||
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||09|Karnataka Veerashaiva-Lingayata Development Corporation|100|Financial Assistance/Relief|2225-03-190-0-09|Financial Assistance/Relief|V|Data|Object-Head|6000.00|7500.00|14500.00|8250.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||09|Karnataka Veerashaiva-Lingayata Development Corporation|||2225-03-190-0-09|HOA Total :|V|Total|Detailed-Head|6000.00|7500.00|14500.00|8250.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||10|Karnataka Vokkaliga Community Development Corporation|||2225-03-190-0-10|Karnataka Vokkaliga Community Development Corporation|V|Header|Detailed-Head||||
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||10|Karnataka Vokkaliga Community Development Corporation|100|Financial Assistance/Relief|2225-03-190-0-10|Financial Assistance/Relief|V|Data|Object-Head|6000.00|7500.00|14500.00|8250.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|190|Assistance to Public Sector and Other Undertakings|0||10|Karnataka Vokkaliga Community Development Corporation|||2225-03-190-0-10|HOA Total :|V|Total|Detailed-Head|6000.00|7500.00|14500.00|8250.00
36|05|10|2225|Welfare of Scheduled Castes, Scheduled Tribes, Other Backward Classes and Minorities|03|Welfare of Backward Classes|196|Assistance to Zilla Panchayats/District level Panchayats|1||01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|||2225-03-196-1-01|Grants for Maintenance of District Pre and Post Matric Government Hostels and Ashram Schools|V|Header|Detailed-Head||||
