126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|||2053-00-094-7-06|Janasnehi Kendras|V|Header|Detailed-Head||||
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|002|Basic Pay|2053-00-094-7-06|Basic Pay|V|Data|Object-Head|17.01|48.00|48.00|26.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|003|Basic Pay-Staff|2053-00-094-7-06|Basic Pay-Staff|V|Data|Object-Head|9.95|||
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|004|Interim Relief|2053-00-094-7-06|Interim Relief|V|Data|Object-Head|0.91|||
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|011|Dearness Allowance|2053-00-094-7-06|Dearness Allowance|V|Data|Object-Head|8.99|15.00|15.00|7.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|014|Other Allowance|2053-00-094-7-06|Other Allowance|V|Data|Object-Head|8.05|14.00|14.00|6.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|020|Medical Allowance|2053-00-094-7-06|Medical Allowance|V|Data|Object-Head|0.09|||
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|021|Reimbursement of Medical Expenses|2053-00-094-7-06|Reimbursement of Medical Expenses|V|Data|Object-Head||3.00|3.00|3.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|041|Travel Expenses|2053-00-094-7-06|Travel Expenses|V|Data|Object-Head|1.11|1.00|1.00|1.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|050|Office Expenses|2053-00-094-7-06|Office Expenses|V|Data|Object-Head||6.00|6.00|6.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|051|General Expenses|2053-00-094-7-06|General Expenses|V|Data|Object-Head|14.69|6.00|6.00|6.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|052|Telephone Charges|2053-00-094-7-06|Telephone Charges|V|Data|Object-Head|1.91|||
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|071|Building Expenses|2053-00-094-7-06|Building Expenses|V|Data|Object-Head||2.00|2.00|2.00
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|195|Transport Expenses|2053-00-094-7-06|Transport Expenses|V|Data|Object-Head|7.21|5.34|5.34|11.23
126|05|14|2053|District Administration|00||094|Assistant Commissioners - Establishment|7|Taluka Officers - Establishment|06|Janasnehi Kendras|||2053-00-094-7-06|HOA Total :|V|Total|Detailed-Head|69.92|100.34|100.34|68.23
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|||2053-00-101-0-05|Regional Commissioners Establishments|V|Header|Detailed-Head||||
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|002|Basic Pay|2053-00-101-0-05|Basic Pay|V|Data|Object-Head|260.46|2496.00|2496.00|2474.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|003|Basic Pay-Staff|2053-00-101-0-05|Basic Pay-Staff|V|Data|Object-Head|1732.15|||
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|004|Interim Relief|2053-00-101-0-05|Interim Relief|V|Data|Object-Head|112.55|||
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|011|Dearness Allowance|2053-00-101-0-05|Dearness Allowance|V|Data|Object-Head|454.00|569.00|569.00|642.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|014|Other Allowance|2053-00-101-0-05|Other Allowance|V|Data|Object-Head|399.21|496.00|496.00|454.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|020|Medical Allowance|2053-00-101-0-05|Medical Allowance|V|Data|Object-Head|12.71|||
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|021|Reimbursement of Medical Expenses|2053-00-101-0-05|Reimbursement of Medical Expenses|V|Data|Object-Head|4.43|24.00|24.00|23.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|034|Contract/Outsource|2053-00-101-0-05|Contract/Outsource|V|Data|Object-Head|111.22|85.33|85.33|84.65
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|041|Travel Expenses|2053-00-101-0-05|Travel Expenses|V|Data|Object-Head|7.92|12.00|12.00|12.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|050|Office Expenses|2053-00-101-0-05|Office Expenses|V|Data|Object-Head|40.17|54.00|54.00|55.00
126|05|14|2053|District Administration|00||101|Regional Commissioners|0|Regional Commissioners Establishments|05|Regional Commissioners Establishments|051|General Expenses|2053-00-101-0-05|General Expenses|V|Data|Object-Head|52.34|60.00|60.00|62.00
