138|05|14|2245|Relief on Account of Natural Calamities|05||101||0||12|CSS-Central Share-XVI FCG- Transfer of Central Share to SDMF|||2245-05-101-0-12|CSS-Central Share-XVI FCG- Transfer of Central Share to SDMF||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|05||101||0||12|CSS-Central Share-XVI FCG- Transfer of Central Share to SDMF|261|Inter Account Transfers|2245-05-101-0-12|Inter Account Transfers||Data|Object-Head||||23250.00
138|05|14|2245|Relief on Account of Natural Calamities|05||101||0||12|CSS-Central Share-XVI FCG- Transfer of Central Share to SDMF|||2245-05-101-0-12|HOA Total :||Total|Detailed-Head|0.00|0.00|0.00|23250.00
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||03|Deduct - Amount met from State Disaster Relief Fund - Karnataka|||2245-05-901-0-03|Deduct - Amount met from State Disaster Relief Fund - Karnataka||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||03|Deduct - Amount met from State Disaster Relief Fund - Karnataka|261|Inter Account Transfers|2245-05-901-0-03|Inter Account Transfers||Data|Object-Head|-53013.09|-102506.66|-102506.66|-123900.00
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||03|Deduct - Amount met from State Disaster Relief Fund - Karnataka|||2245-05-901-0-03|HOA Total :||Total|Detailed-Head|-53013.09|-102506.66|-102506.66|-123900.00
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||04|Deduct - Amount met from National Disaster Relief Fund|||2245-05-901-0-04|Deduct - Amount met from National Disaster Relief Fund||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||04|Deduct - Amount met from National Disaster Relief Fund|261|Inter Account Transfers|2245-05-901-0-04|Inter Account Transfers||Data|Object-Head|-345422.00||||
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||04|Deduct - Amount met from National Disaster Relief Fund|||2245-05-901-0-04|HOA Total :||Total|Detailed-Head|-345422.00|0.00|0.00|0.00
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||05|Deduct - Amount met from State Disaster Mitigation Fund|||2245-05-901-0-05|Deduct - Amount met from State Disaster Mitigation Fund||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||05|Deduct - Amount met from State Disaster Mitigation Fund|261|Inter Account Transfers|2245-05-901-0-05|Inter Account Transfers||Data|Object-Head|-10699.82|-25626.67|-82600.00|-31000.00
138|05|14|2245|Relief on Account of Natural Calamities|05||901||0||05|Deduct - Amount met from State Disaster Mitigation Fund|||2245-05-901-0-05|HOA Total :||Total|Detailed-Head|-10699.82|-25626.67|-82600.00|-31000.00
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||01|National Disaster Mitigation Fund(Central and State Share)|||2245-07-101-0-01|National Disaster Mitigation Fund(Central and State Share)||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||01|National Disaster Mitigation Fund(Central and State Share)|059|Other Expenses|2245-07-101-0-01|Other Expenses||Data|Object-Head|||5500.00|
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||01|National Disaster Mitigation Fund(Central and State Share)|||2245-07-101-0-01|HOA Total :||Total|Detailed-Head|0.00|0.00|5500.00|0.00
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||02|Transfer of Central Share to National Disaster Mitigation Fund|||2245-07-101-0-02|Transfer of Central Share to National Disaster Mitigation Fund||Header|Detailed-Head||||
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||02|Transfer of Central Share to National Disaster Mitigation Fund|261|Inter Account Transfers|2245-07-101-0-02|Inter Account Transfers||Data|Object-Head|||5000.00|
138|05|14|2245|Relief on Account of Natural Calamities|07||101||0||02|Transfer of Central Share to National Disaster Mitigation Fund|||2245-07-101-0-02|HOA Total :||Total|Detailed-Head|0.00|0.00|5000.00|0.00
