Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||03|Deduct-Amount met from CMRRF|||5054-04-902-0-03|Deduct-Amount met from CMRRF||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||03|Deduct-Amount met from CMRRF|261|Inter Account Transfers|5054-04-902-0-03|Inter Account Transfers||Data|Object-Head|-80000.00|-122400.00|-122400.00|-34500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||03|Deduct-Amount met from CMRRF|||||HOA Total :|Total|Detailed-Head|-80000.00|-122400.00|-122400.00|-34500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||05|Deduct-Amount met from Infrastructure Fund|||5054-04-902-0-05|Deduct-Amount met from Infrastructure Fund||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||05|Deduct-Amount met from Infrastructure Fund|261|Inter Account Transfers|5054-04-902-0-05|Inter Account Transfers||Data|Object-Head|-40000.00|||
21|07|20|5054|Capital Outlay on Roads & Bridges|04|District & Other Roads|902|Deduct - Amount met from Central Road and Infrastructure Fund|0||05|Deduct-Amount met from Infrastructure Fund|||||HOA Total :|Total|Detailed-Head|-40000.00|0.00|0.00|0.00
21|07|20|5054|Capital Outlay on Roads & Bridges|05||052||0||01|Grants from Karnataka State Road Safety Fund|||5054-05-052-0-01|Grants from Karnataka State Road Safety Fund||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|05||052||0||01|Grants from Karnataka State Road Safety Fund|132|Other Capital Expenses|5054-05-052-0-01|Other Capital Expenses||Data|Object-Head||22500.00|22500.00|22500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|05||052||0||01|Grants from Karnataka State Road Safety Fund|||||HOA Total :|Total|Detailed-Head|0.00|22500.00|22500.00|22500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|05||337||5||01|CSS-Central Scheme- Special Capital Assistance|||5054-05-337-5-01|CSS-Central Scheme- Special Capital Assistance||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|05||337||5||01|CSS-Central Scheme- Special Capital Assistance|132|Other Capital Expenses|5054-05-337-5-01|Other Capital Expenses||Data|Object-Head||150000.00|70018.00|
21|07|20|5054|Capital Outlay on Roads & Bridges|05||337||5||01|CSS-Central Scheme- Special Capital Assistance|||||HOA Total :|Total|Detailed-Head|0.00|150000.00|70018.00|0.00
21|07|20|5054|Capital Outlay on Roads & Bridges|05||902||0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|||5054-05-902-0-01|Deduct-Amount Met from Karnataka State Road Safety Fund||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|05||902||0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|261|Inter Account Transfers|5054-05-902-0-01|Inter Account Transfers||Data|Object-Head||-22500.00|-22500.00|-22500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|05||902||0||01|Deduct-Amount Met from Karnataka State Road Safety Fund|||||HOA Total :|Total|Detailed-Head|0.00|-22500.00|-22500.00|-22500.00
21|07|20|5054|Capital Outlay on Roads & Bridges|80|General|190||0||01|Karnataka Road Development Corporation Limited|||5054-80-190-0-01|Karnataka Road Development Corporation Limited||Header|Detailed-Head||||
21|07|20|5054|Capital Outlay on Roads & Bridges|80|General|190||0||01|Karnataka Road Development Corporation Limited|132|Other Capital Expenses|5054-80-190-0-01|Other Capital Expenses||Data|Object-Head|73800.00|50000.00|50000.00|50000.00
21|07|20|5054|Capital Outlay on Roads & Bridges|80|General|190||0||01|Karnataka Road Development Corporation Limited|240|Repayment of Borrowings|5054-80-190-0-01|Repayment of Borrowings|C|Data|Object-Head|2553.57|1590.00|1590.00|
21|07|20|5054|Capital Outlay on Roads & Bridges|80|General|190||0||01|Karnataka Road Development Corporation Limited|||||HOA Total :|Total|Detailed-Head|76353.57|51590.00|51590.00|50000.00
21|07|20|5054|Capital Outlay on Roads & Bridges||||||||||||5054 - Total :||Total|Major-Head|668624.49|480490.51|443817.51|478513.43
