Source_Page_Number|Volume_Number|Demand_Number|Major_Head_Code|Major_Head_Name|Sub_Major_Head_Code|Sub_Major_Head_Name|Minor_Head_Code|Minor_Head_Name|Sub_Head_Code|Sub_Head_Name|Detailed_Head_Code|Detailed_Head_Name|Object_Head_Code|Object_Head_Description|Full_Account_Code|Description|Vote_Charge_Marker|Row_Type|Row_Level|Financial_Col_1|Financial_Col_2|Financial_Col_3|Financial_Col_4
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|01|Lift Irrigation Schemes|||4702-00-101-3-01|Lift Irrigation Schemes|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|01|Lift Irrigation Schemes|132|Other Capital Expenses|4702-00-101-3-01|Other Capital Expenses|V|Data|Object-Head||||65000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|01|Lift Irrigation Schemes|139|Major Works|4702-00-101-3-01|Major Works|V|Data|Object-Head|80249.81|65000.00|78000.00|
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|01|Lift Irrigation Schemes|436|NABARD Works|4702-00-101-3-01|NABARD Works|V|Data|Object-Head|176.70|180.00|540.00|
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|01|Lift Irrigation Schemes|||4702-00-101-3-01|HOA Total :|V|Total|Detailed-Head|80426.51|65180.00|78540.00|65000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|90|Deduct Recoveries|||4702-00-101-3-90|Deduct Recoveries|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|90|Deduct Recoveries|364|Deduct - Recoveries|4702-00-101-3-90|Deduct - Recoveries|V|Data|Object-Head|-3.46|||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||3|Lift Irrigation Schemes|90|Deduct Recoveries|||4702-00-101-3-90|HOA Total :|V|Total|Detailed-Head|-3.46|0.00|0.00|0.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|01|Construction of Barrages|||4702-00-101-5-01|Construction of Barrages|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|01|Construction of Barrages|132|Other Capital Expenses|4702-00-101-5-01|Other Capital Expenses|V|Data|Object-Head||||12000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|01|Construction of Barrages|139|Major Works|4702-00-101-5-01|Major Works|V|Data|Object-Head|45498.42|12000.00|13000.00|
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|01|Construction of Barrages|436|NABARD Works|4702-00-101-5-01|NABARD Works|V|Data|Object-Head|3999.76|3600.00|3600.00|8000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|01|Construction of Barrages|||4702-00-101-5-01|HOA Total :|V|Total|Detailed-Head|49498.18|15600.00|16600.00|20000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|02|Pashchima Vahini|||4702-00-101-5-02|Pashchima Vahini|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|02|Pashchima Vahini|132|Other Capital Expenses|4702-00-101-5-02|Other Capital Expenses|V|Data|Object-Head||||10000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|02|Pashchima Vahini|139|Major Works|4702-00-101-5-02|Major Works|V|Data|Object-Head|10000.00|10000.00|10000.00|
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|02|Pashchima Vahini|||4702-00-101-5-02|HOA Total :|V|Total|Detailed-Head|10000.00|10000.00|10000.00|10000.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|90|Deduct-Reciepts & Recoveries on Capital Account|||4702-00-101-5-90|Deduct-Reciepts & Recoveries on Capital Account|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|90|Deduct-Reciepts & Recoveries on Capital Account|364|Deduct - Recoveries|4702-00-101-5-90|Deduct - Recoveries|V|Data|Object-Head|-2.28|||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||5|Construction of Barrages|90|Deduct-Reciepts & Recoveries on Capital Account|||4702-00-101-5-90|HOA Total :|V|Total|Detailed-Head|-2.28|0.00|0.00|0.00
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||9|Deduct Recoveries|90|Deduct Recoveries|||4702-00-101-9-90|Deduct Recoveries|V|Header|Detailed-Head||||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||9|Deduct Recoveries|90|Deduct Recoveries|364|Deduct - Recoveries|4702-00-101-9-90|Deduct - Recoveries|V|Data|Object-Head|-0.07|||
50|07|21|4702|Capital Outlay on Minor Irrigation|00||101||9|Deduct Recoveries|90|Deduct Recoveries|||4702-00-101-9-90|HOA Total :|V|Total|Detailed-Head|-0.07|0.00|0.00|0.00
