75|02|17|2205|Art and Culture|00||||||||||2205|Art and Culture||Header|Major-Head||||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|||2205-00-105-0-01|Public Libraries- Direction and Administration||Header|Detailed-Head||||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|002|Basic Pay|2205-00-105-0-01|Basic Pay||Data|Object-Head|368.76|5103.00|5103.00|5085.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|003|Basic Pay-Staff|2205-00-105-0-01|Basic Pay-Staff||Data|Object-Head|3842.74|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|004|Interim Relief|2205-00-105-0-01|Interim Relief||Data|Object-Head|238.67|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|011|Dearness Allowance|2205-00-105-0-01|Dearness Allowance||Data|Object-Head|923.46|1123.00|1123.00|1278.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|014|Other Allowance|2205-00-105-0-01|Other Allowance||Data|Object-Head|605.76|767.00|767.00|723.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|015|Subsidiary Expenses|2205-00-105-0-01|Subsidiary Expenses||Data|Object-Head|890.01|950.00|950.00|1000.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|020|Medical Allowance|2205-00-105-0-01|Medical Allowance||Data|Object-Head|31.27|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|021|Reimbursement of Medical Expenses|2205-00-105-0-01|Reimbursement of Medical Expenses||Data|Object-Head|38.23|55.00|55.00|53.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|033|Daily-wages|2205-00-105-0-01|Daily-wages||Data|Object-Head|218.23|252.65|252.65|208.17
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|041|Travel Expenses|2205-00-105-0-01|Travel Expenses||Data|Object-Head|2.13|4.00|4.00|3.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|050|Office Expenses|2205-00-105-0-01|Office Expenses||Data|Object-Head||25.00|25.00|22.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|051|General Expenses|2205-00-105-0-01|General Expenses||Data|Object-Head|234.18|70.00|70.00|70.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|052|Telephone Charges|2205-00-105-0-01|Telephone Charges||Data|Object-Head|1.36|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|059|Other Expenses|2205-00-105-0-01|Other Expenses||Data|Object-Head|656.59|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|071|Building Expenses|2205-00-105-0-01|Building Expenses||Data|Object-Head|33.45|40.00|40.00|40.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|195|Transport Expenses|2205-00-105-0-01|Transport Expenses||Data|Object-Head|1.59|4.47|4.47|15.72
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|251|Pension & Retirement Benefits|2205-00-105-0-01|Pension & Retirement Benefits||Data|Object-Head|28.22|66.62|66.62|13.00
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|422|Schedule Caste Sub Plan|2205-00-105-0-01|Schedule Caste Sub Plan||Data|Object-Head|101.95|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration|423|Tribal Sub Plan|2205-00-105-0-01|Tribal Sub Plan||Data|Object-Head|41.32|||
75|02|17|2205|Art and Culture|00||105|Public Libraries|0||01|Direction and Administration||||2205-00-105-0-01|HOA Total :||Total|Detailed-Head|8257.92|8460.74|8460.74|8510.89
75|02|17|2205|Art and Culture|00||||||||||2205|2205 - Total :||Total|Major-Head|8257.92|8460.74|8460.74|8510.89
