82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|||2210-01-001-0-01|Directorate of Medical Education|V|Header|Detailed-Head||||
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|002|Basic Pay|2210-01-001-0-01|Basic Pay|V|Data|Object-Head|3256.39|5285.00|5285.00|4940.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|003|Basic Pay-Staff|2210-01-001-0-01|Basic Pay-Staff|V|Data|Object-Head|446.56|||
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|004|Interim Relief|2210-01-001-0-01|Interim Relief|V|Data|Object-Head|367.26|||
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|011|Dearness Allowance|2210-01-001-0-01|Dearness Allowance|V|Data|Object-Head|1093.85|1082.00|1082.00|1107.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|014|Other Allowance|2210-01-001-0-01|Other Allowance|V|Data|Object-Head|767.86|969.00|969.00|917.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|015|Subsidiary Expenses|2210-01-001-0-01|Subsidiary Expenses|V|Data|Object-Head|669.81|675.00|675.00|1150.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|020|Medical Allowance|2210-01-001-0-01|Medical Allowance|V|Data|Object-Head|2.97|||
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|021|Reimbursement of Medical Expenses|2210-01-001-0-01|Reimbursement of Medical Expenses|V|Data|Object-Head|0.91|27.00|27.00|21.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|034|Contract/Outsource|2210-01-001-0-01|Contract/Outsource|V|Data|Object-Head||59.27|59.27|1.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|041|Travel Expenses|2210-01-001-0-01|Travel Expenses|V|Data|Object-Head|1.70|2.00|2.00|2.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|050|Office Expenses|2210-01-001-0-01|Office Expenses|V|Data|Object-Head||2.00|2.00|2.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|051|General Expenses|2210-01-001-0-01|General Expenses|V|Data|Object-Head|92.38|140.00|140.00|140.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|052|Telephone Charges|2210-01-001-0-01|Telephone Charges|V|Data|Object-Head|0.57|||
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|071|Building Expenses|2210-01-001-0-01|Building Expenses|V|Data|Object-Head|4.08|11.00|11.00|11.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|117|Scholarships & Incentives|2210-01-001-0-01|Scholarships & Incentives|V|Data|Object-Head||140.76|140.76|140.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|195|Transport Expenses|2210-01-001-0-01|Transport Expenses|V|Data|Object-Head|6.05|16.00|16.00|2.01
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|200|Maintenance Expenditure|2210-01-001-0-01|Maintenance Expenditure|V|Data|Object-Head|0.48|2.00|2.00|12.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|221|Materials and Supplies|2210-01-001-0-01|Materials and Supplies|V|Data|Object-Head|0.36|2.00|2.00|2.00
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education|222|Drugs and Chemicals|2210-01-001-0-01|Drugs and Chemicals|V|Data|Object-Head||1.00|1.00|
82|02|22|2210|Medical and Public Health|01||001||0||01|Directorate of Medical Education||||2210-01-001-0-01|HOA Total :|V|Total|Detailed-Head|6711.23|8414.03|8414.03|8447.01
82|02|22|2210|Medical and Public Health|01||001||0||50|Vacant Post Provision|||2210-01-001-0-50|Vacant Post Provision|V|Header|Detailed-Head||||
82|02|22|2210|Medical and Public Health|01||001||0||50|Vacant Post Provision|014|Other Allowance|2210-01-001-0-50|Other Allowance|V|Data|Object-Head||37212.06|35560.53|44757.06
82|02|22|2210|Medical and Public Health|01||001||0||50|Vacant Post Provision||||2210-01-001-0-50|HOA Total :|V|Total|Detailed-Head|0.00|37212.06|35560.53|44757.06
