26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||33|Vijayanagar Sri Krishnadevaraya University|118|Grants-in-Aid-Pensions|2202-03-102-0-33|Grants-in-Aid-Pensions|V|Data|Object-Head|30.00|1.00|1.00|1.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||33|Vijayanagar Sri Krishnadevaraya University||||2202-03-102-0-33|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|2214.61|2523.93|2523.93|2667.60
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||34|Rani Channamma University|||2202-03-102-0-34|Rani Channamma University|V|Header|Detailed-Head||||
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||34|Rani Channamma University|101|Grants-in-Aid-Salaries|2202-03-102-0-34|Grants-in-Aid-Salaries|V|Data|Object-Head|3408.33|3905.34|3605.34|4046.27
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||34|Rani Channamma University|118|Grants-in-Aid-Pensions|2202-03-102-0-34|Grants-in-Aid-Pensions|V|Data|Object-Head||1.00|301.00|1.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||34|Rani Channamma University||||2202-03-102-0-34|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|3408.33|3906.34|3906.34|4047.27
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University|||2202-03-102-0-35|Janapada University|V|Header|Detailed-Head||||
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University|101|Grants-in-Aid-Salaries|2202-03-102-0-35|Grants-in-Aid-Salaries|V|Data|Object-Head|385.12|479.36|479.36|508.20
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University|103|Grants-in-Aid -General|2202-03-102-0-35|Grants-in-Aid -General|V|Data|Object-Head|76.00|38.00|38.00|76.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University|422|Schedule Caste Sub Plan|2202-03-102-0-35|Schedule Caste Sub Plan|V|Data|Object-Head|17.00|8.50|8.50|17.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University|423|Tribal Sub Plan|2202-03-102-0-35|Tribal Sub Plan|V|Data|Object-Head|7.00|3.50|3.50|7.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||35|Janapada University||||2202-03-102-0-35|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|485.12|529.36|529.36|608.20
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||39|Bengaluru Central University|||2202-03-102-0-39|Bengaluru Central University|V|Header|Detailed-Head||||
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||39|Bengaluru Central University|101|Grants-in-Aid-Salaries|2202-03-102-0-39|Grants-in-Aid-Salaries|V|Data|Object-Head|636.20|664.36|664.36|652.98
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||39|Bengaluru Central University||||2202-03-102-0-39|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|636.20|664.36|664.36|652.98
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||40|Bengaluru North University|||2202-03-102-0-40|Bengaluru North University|V|Header|Detailed-Head||||
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||40|Bengaluru North University|101|Grants-in-Aid-Salaries|2202-03-102-0-40|Grants-in-Aid-Salaries|V|Data|Object-Head|286.95|305.92|305.92|287.87
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||40|Bengaluru North University|118|Grants-in-Aid-Pensions|2202-03-102-0-40|Grants-in-Aid-Pensions|V|Data|Object-Head||1.00|1.00|1.00
26|02|17|2202|General Education|03|University and Higher Education|102|Assistance to Universities|0||40|Bengaluru North University||||2202-03-102-0-40|ಜುಮ್ಲಾ HOA Total :|V|Total|Detailed-Head|286.95|306.92|306.92|288.87
