60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|004|Interim Relief|2202-02-001-0-06|Interim Relief|V|Data|Object-Head|58.80|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|011|Dearness Allowance|2202-02-001-0-06|Dearness Allowance|V|Data|Object-Head|212.59|244.00|244.00|266.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|014|Other Allowance|2202-02-001-0-06|Other Allowance|V|Data|Object-Head|159.97|195.00|195.00|179.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|020|Medical Allowance|2202-02-001-0-06|Medical Allowance|V|Data|Object-Head|4.96|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|021|Reimbursement of Medical Expenses|2202-02-001-0-06|Reimbursement of Medical Expenses|V|Data|Object-Head|10.67|15.00|15.00|15.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|041|Travel Expenses|2202-02-001-0-06|Travel Expenses|V|Data|Object-Head|6.27|8.00|8.00|7.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|050|Office Expenses|2202-02-001-0-06|Office Expenses|V|Data|Object-Head||2.00|2.00|10.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|051|General Expenses|2202-02-001-0-06|General Expenses|V|Data|Object-Head|19.78|20.00|27.80|10.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|052|Telephone Charges|2202-02-001-0-06|Telephone Charges|V|Data|Object-Head|0.50|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|071|Building Expenses|2202-02-001-0-06|Building Expenses|V|Data|Object-Head|5.00|5.00|5.00|5.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|195|Transport Expenses|2202-02-001-0-06|Transport Expenses|V|Data|Object-Head|10.07|13.46|13.46|6.85
60|02|17|2202|General Education|02||001|Direction and Administration|0||06|Commissionerate of School Education - Dharwad|||2202-02-001-0-06|HOA Total :|V|Total|Detailed-Head|1385.90|1608.46|1616.26|1562.85
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|||2202-02-001-0-07|Karnataka School Examination and Assessment Board|V|Header|Detailed-Head||||
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|002|Basic Pay|2202-02-001-0-07|Basic Pay|V|Data|Object-Head|451.51|1594.00|1594.00|1684.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|003|Basic Pay-Staff|2202-02-001-0-07|Basic Pay-Staff|V|Data|Object-Head|910.08|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|004|Interim Relief|2202-02-001-0-07|Interim Relief|V|Data|Object-Head|93.06|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|011|Dearness Allowance|2202-02-001-0-07|Dearness Allowance|V|Data|Object-Head|338.72|357.00|357.00|428.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|014|Other Allowance|2202-02-001-0-07|Other Allowance|V|Data|Object-Head|327.84|355.00|355.00|364.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|015|Subsidiary Expenses|2202-02-001-0-07|Subsidiary Expenses|V|Data|Object-Head|3597.20|3600.00|3600.00|3800.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|020|Medical Allowance|2202-02-001-0-07|Medical Allowance|V|Data|Object-Head|6.93|||
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|021|Reimbursement of Medical Expenses|2202-02-001-0-07|Reimbursement of Medical Expenses|V|Data|Object-Head|8.46|15.00|15.00|15.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|041|Travel Expenses|2202-02-001-0-07|Travel Expenses|V|Data|Object-Head|2999.13|3100.00|3100.00|3100.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|131|Secret Service Expenses|2202-02-001-0-07|Secret Service Expenses|V|Data|Object-Head|1800.00|1800.00|1800.00|1900.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|221|Materials and Supplies|2202-02-001-0-07|Materials and Supplies|V|Data|Object-Head|1247.34|1250.00|1250.00|1350.00
60|02|17|2202|General Education|02||001|Direction and Administration|0||07|Karnataka School Examination and Assessment Board|||2202-02-001-0-07|HOA Total :|V|Total|Detailed-Head|11780.27|12071.00|12071.00|12641.00
