111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|051|General Expenses|2210-05-101-3-01|General Expenses|V|Data|Object-Head|4.80|||
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|052|Telephone Charges|2210-05-101-3-01|Telephone Charges|V|Data|Object-Head|0.31|||
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|071|Building Expenses|2210-05-101-3-01|Building Expenses|V|Data|Object-Head|9.93|12.00|12.00|13.00
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|180|Machinery and Equipments|2210-05-101-3-01|Machinery and Equipments|V|Data|Object-Head|1.61|||
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|195|Transport Expenses|2210-05-101-3-01|Transport Expenses|V|Data|Object-Head|3.93|5.66|5.66|1.92
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|200|Maintenance Expenditure|2210-05-101-3-01|Maintenance Expenditure|V|Data|Object-Head|1.15|2.00|2.00|2.00
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|221|Materials and Supplies|2210-05-101-3-01|Materials and Supplies|V|Data|Object-Head|8.76|23.00|23.00|20.00
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories|222|Drugs and Chemicals|2210-05-101-3-01|Drugs and Chemicals|V|Data|Object-Head|33.01|||
111|02|22|2210|Medical and Public Health|05||101||3||01|AYUSH - Drugs manufacturing Institutions and Drug Testing Laboratories||||2210-05-101-3-01|HOA Total :|V|Total|Detailed-Head|443.29|532.45|532.45|521.19
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|||2210-05-101-6-00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|V|Header|Detailed-Head||||
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|002|Basic Pay|2210-05-101-6-00|Basic Pay|V|Data|Object-Head|0.80|6.00|6.00|17.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|003|Basic Pay-Staff|2210-05-101-6-00|Basic Pay-Staff|V|Data|Object-Head|3.98|||
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|004|Interim Relief|2210-05-101-6-00|Interim Relief|V|Data|Object-Head|0.21|||
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|011|Dearness Allowance|2210-05-101-6-00|Dearness Allowance|V|Data|Object-Head|0.92|2.00|2.00|4.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|014|Other Allowance|2210-05-101-6-00|Other Allowance|V|Data|Object-Head|1.13|3.00|3.00|5.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|020|Medical Allowance|2210-05-101-6-00|Medical Allowance|V|Data|Object-Head|0.04|||
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|021|Reimbursement of Medical Expenses|2210-05-101-6-00|Reimbursement of Medical Expenses|V|Data|Object-Head||3.00|3.00|3.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|051|General Expenses|2210-05-101-6-00|General Expenses|V|Data|Object-Head|22.88|26.00|26.00|26.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|101|Grants-in-Aid-Salaries|2210-05-101-6-00|Grants-in-Aid-Salaries|V|Data|Object-Head|41.37|63.17|63.17|65.43
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|103|Grants-in-Aid -General|2210-05-101-6-00|Grants-in-Aid -General|V|Data|Object-Head|37.50|52.00|52.00|52.00
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|115|GIA Contract /Outsource|2210-05-101-6-00|GIA Contract /Outsource|V|Data|Object-Head|24.09|5.74|5.74|5.94
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|180|Machinery and Equipments|2210-05-101-6-00|Machinery and Equipments|V|Data|Object-Head|5.00|||
111|02|22|2210|Medical and Public Health|05||101||6||00|AYUSH - Cultivation of Medicinal Plants and Karnataka State Medicinal Plants Authority|221|Materials and Supplies|2210-05-101-6-00|Materials and Supplies|V|Data|Object-Head||5.00|5.00|5.00
111|02|22|2210|Medical and Public Health|05||101||6||00||||2210-05-101-6-00|HOA Total :|V|Total|Detailed-Head|137.92|165.91|165.91|183.37
