7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|052|Telephone Charges|2205-00-103-0-01|Telephone Charges|V|Data|Object-Head|0.77|||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|059|Other Expenses|2205-00-103-0-01|Other Expenses|V|Data|Object-Head|1000.00|500.00|500.00|500.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|071|Building Expenses|2205-00-103-0-01|Building Expenses|V|Data|Object-Head|3.28|8.00|8.00|8.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|195|Transport Expenses|2205-00-103-0-01|Transport Expenses|V|Data|Object-Head|46.00|56.56|56.56|44.02
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|200|Maintenance Expenditure|2205-00-103-0-01|Maintenance Expenditure|V|Data|Object-Head|9.40|15.00|15.00|10.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||01|Department of Archaeology Museums & Heritage|||2205-00-103-0-01|HOA Total :|V|Total|Detailed-Head|1841.27|1339.41|1339.41|1379.52
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|||2205-00-103-0-21|Heritage Commissioner|V|Header|Detailed-Head||||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|002|Basic Pay|2205-00-103-0-21|Basic Pay|V|Data|Object-Head|29.57|70.00|70.00|80.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|003|Basic Pay-Staff|2205-00-103-0-21|Basic Pay-Staff|V|Data|Object-Head|26.98|||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|004|Interim Relief|2205-00-103-0-21|Interim Relief|V|Data|Object-Head|3.24|||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|011|Dearness Allowance|2205-00-103-0-21|Dearness Allowance|V|Data|Object-Head|12.26|16.00|16.00|20.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|014|Other Allowance|2205-00-103-0-21|Other Allowance|V|Data|Object-Head|12.29|17.00|17.00|19.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|020|Medical Allowance|2205-00-103-0-21|Medical Allowance|V|Data|Object-Head|0.18|||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|021|Reimbursement of Medical Expenses|2205-00-103-0-21|Reimbursement of Medical Expenses|V|Data|Object-Head||3.00|3.00|3.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|034|Contract/Outsource|2205-00-103-0-21|Contract/Outsource|V|Data|Object-Head|79.83|141.26|141.26|141.13
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|041|Travel Expenses|2205-00-103-0-21|Travel Expenses|V|Data|Object-Head|1.73|2.00|2.00|2.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|050|Office Expenses|2205-00-103-0-21|Office Expenses|V|Data|Object-Head||2.00|2.00|2.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|051|General Expenses|2205-00-103-0-21|General Expenses|V|Data|Object-Head|1.79|3.00|3.00|3.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|052|Telephone Charges|2205-00-103-0-21|Telephone Charges|V|Data|Object-Head|0.23|||
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|059|Other Expenses|2205-00-103-0-21|Other Expenses|V|Data|Object-Head|777.17|800.00|800.00|800.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|071|Building Expenses|2205-00-103-0-21|Building Expenses|V|Data|Object-Head||1.00|1.00|1.00
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|195|Transport Expenses|2205-00-103-0-21|Transport Expenses|V|Data|Object-Head|8.47|9.92|9.92|11.32
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|324|Honorarium|2205-00-103-0-21|Honorarium|V|Data|Object-Head|33.22|75.00|75.00|77.76
7|2|12|2205|Art and Culture|00||103|Archaeology Museums & Heritage|0||21|Heritage Commissioner|||2205-00-103-0-21|HOA Total :|V|Total|Detailed-Head|986.96|1140.18|1140.18|1160.21
7|2|12|2205|Art and Culture|00||107|Government Museums|0||01|Government Museums|||2205-00-107-0-01|Government Museums|V|Header|Detailed-Head||||
7|2|12|2205|Art and Culture|00||107|Government Museums|0||01|Government Museums|002|Basic Pay|2205-00-107-0-01|Basic Pay|V|Data|Object-Head|65.91|190.00|190.00|209.00
7|2|12|2205|Art and Culture|00||107|Government Museums|0||01|Government Museums|003|Basic Pay-Staff|2205-00-107-0-01|Basic Pay-Staff|V|Data|Object-Head|86.54|||
7|2|12|2205|Art and Culture|00||107|Government Museums|0||01|Government Museums|004|Interim Relief|2205-00-107-0-01|Interim Relief|V|Data|Object-Head|8.55|||
